t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m
23848.987,-0.081787,0.064453,0.942627,0.122137,39.374046,0.213740,-0.064680,0.049427,0.978126,-1.419860,40.100929,-0.306308,41.856,7.174,9.994,-24.6789,9.9083,25.1376,36.5940,-31.2594,13.9544,28.4405,44.5055,204.056,201.916,6.711,5.202,178.397,24.930,100683.80,-150.647
23849.097,-0.122314,0.049561,0.909668,-3.068702,41.221375,1.770992,-0.105691,0.036391,0.945554,-4.610046,41.949081,1.250587,41.868,6.577,14.444,-24.8624,11.6514,23.0275,35.8352,-31.5303,15.9542,25.8901,43.8063,206.839,208.567,7.228,9.618,180.597,24.930,100683.23,-150.599
23849.207,-0.195801,0.086914,0.965088,6.274809,42.061069,-0.183206,-0.178029,0.074644,1.001106,4.733302,42.788570,-0.703522,41.865,7.041,18.968,-24.9541,12.4771,20.8257,34.8152,-31.7009,16.8953,23.2268,42.7771,208.056,212.545,9.030,13.965,182.805,24.930,100683.50,-150.620
23849.317,-0.307373,0.058594,0.941895,0.320611,52.244274,-2.244275,-0.290452,0.049979,0.978401,-1.220406,52.972397,-2.764859,41.874,6.827,24.630,-25.1376,13.1193,19.4495,34.3846,-31.9562,17.6283,21.5590,42.3881,208.883,217.810,9.925,19.643,184.985,24.940,100683.53,-150.625
23849.427,-0.339844,0.043213,0.903320,-1.725191,11.129771,-0.732824,-0.323429,0.036348,0.940229,-3.266044,11.858099,-1.253497,41.877,6.383,25.795,-25.2294,13.5780,17.7064,33.6808,-32.1152,18.1482,19.4490,41.7014,209.471,218.965,10.249,20.415,186.523,24.940,100683.30,-150.604
23849.537,-0.324707,0.023682,0.925537,-0.183206,-1.847328,0.839695,-0.308803,0.015900,0.961956,-1.723405,-1.118174,0.318664,41.889,6.089,25.514,-25.0459,13.5780,17.7982,33.5921,-31.8949,18.1498,19.5656,41.5874,209.642,219.213,10.444,19.543,187.798,24.940,100683.45,-150.620
23849.647,-0.341064,0.030029,0.913086,3.404580,-13.847328,1.938931,-0.325005,0.022983,0.949772,1.863891,-13.118793,1.418169,41.880,6.195,23.968,-25.1376,13.6697,17.9817,33.7950,-31.9975,18.2561,19.7853,41.8160,209.707,218.067,10.914,17.588,188.853,24.950,100683.55,-150.625
23849.757,-0.196289,0.018555,0.889893,0.977099,-138.091599,2.610687,-0.180582,0.007900,0.926029,-0.563754,-137.363266,2.090014,41.877,6.021,8.900,-24.9541,12.6606,20.0917,34.4482,-31.7221,17.1033,22.3395,42.4012,208.332,207.963,10.197,1.761,187.049,24.950,100683.91,-150.657
23849.867,0.068848,0.057617,0.962158,-5.893130,-118.671753,7.145038,0.085810,0.037895,0.996683,-7.433656,-117.943008,6.624187,41.883,5.142,-4.089,-24.2202,6.9725,27.0642,36.9825,-30.6754,10.5789,30.7712,44.7187,199.028,193.321,8.748,-11.838,185.745,24.950,100683.51,-150.625
23849.977,0.252441,0.076660,0.930420,8.000000,-120.580154,15.450381,0.269900,0.052424,0.964597,6.459802,-119.850998,14.929351,41.889,5.798,-17.240,-24.4954,3.4862,28.9908,38.1136,-30.9647,6.5637,33.0767,45.7817,191.968,184.612,8.806,-25.462,185.244,24.960,100683.11,-150.588
23850.087,0.520508,0.089600,0.740723,-22.274809,-113.053436,1.206107,0.538013,0.061867,0.775734,-23.815008,-112.324280,0.685077,41.889,3.206,-29.697,-24.4037,-6.6972,31.3761,40.3095,-30.8468,-5.1761,35.9144,47.6252,170.475,170.822,6.057,-38.751,182.178,24.960,100682.60,-150.546
23850.197,0.714600,-0.044434,0.724609,-3.007634,-99.053436,-8.366412,0.728310,-0.077369,0.757578,-4.548323,-98.324905,-8.887175,41.880,2.535,-40.578,-22.7523,-16.2385,31.5596,42.1588,-28.9435,-16.1762,36.1381,49.0445,150.800,158.465,6.012,-50.072,177.523,24.960,100681.70,-150.472
23850.307,0.766357,-0.030273,0.651123,13.450381,-49.389313,-10.335877,0.780339,-0.063083,0.684747,11.909365,-48.661190,-10.856462,41.874,3.663,-45.984,-23.3028,-18.8073,30.0000,42.3879,-29.6594,-19.1522,34.2208,49.1685,147.148,154.316,8.810,-55.067,172.527,24.970,100681.30,-150.441
23850.417,0.797363,0.004639,0.503662,10.854961,-16.717558,-0.931298,0.812068,-0.025851,0.539007,9.314272,-15.989023,-1.452060,41.880,4.539,-47.916,-23.7615,-21.7431,28.1651,42.7860,-30.2772,-22.5525,31.9712,49.4720,143.319,149.594,10.157,-56.787,169.286,24.970,100681.48,-150.451
23850.527,0.817627,0.027832,0.508789,11.160305,-4.946565,-3.114504,0.832998,-0.003335,0.544211,9.620762,-4.216584,-3.635892,41.901,5.478,-48.549,-24.1284,-22.6606,27.0642,42.7569,-30.7513,-23.6192,30.6230,49.4093,142.473,147.513,11.875,-56.943,165.871,24.980,100681.19,-150.430
23850.637,0.822754,0.038818,0.486084,0.885496,9.877863,-0.549618,0.838394,0.008001,0.521823,-0.653556,10.608463,-1.071275,41.909,5.316,-47.597,-24.3119,-23.1193,26.7890,42.9327,-30.9800,-24.1511,30.2820,49.5988,142.061,147.097,11.477,-55.671,163.776,24.980,100680.42,-150.361
23850.747,0.781982,0.004150,0.531982,2.335878,71.755722,0.793893,0.796723,-0.026515,0.567101,0.796498,72.485909,0.272416,41.904,5.242,-39.922,-24.3119,-21.6514,27.7982,42.8088,-30.9402,-22.4519,31.5108,49.5410,144.033,149.327,8.749,-47.628,164.895,24.980,100680.44,-150.367
23850.857,0.691406,0.045898,0.657959,11.068703,93.572517,-7.847328,0.707544,0.015093,0.692603,9.529487,94.302910,-8.368895,41.906,6.189,-29.869,-24.3119,-19.1743,29.0826,42.4796,-30.8856,-19.5866,33.0779,49.3123,147.618,151.316,8.361,-37.037,164.799,24.980,100679.78,-150.308
23850.967,0.612793,0.088379,0.788574,-21.694656,55.770992,3.664122,0.630358,0.056994,0.822646,-23.233873,56.501385,3.142555,41.906,3.640,-23.929,-24.8624,-12.6606,30.4587,41.3057,-31.4555,-12.0657,34.7598,48.4074,159.014,161.471,4.501,-30.990,165.817,24.990,100679.80,-150.314
23851.077,0.591064,-0.066162,0.841309,-12.580153,44.610687,-16.458015,0.604360,-0.098125,0.873437,-14.118549,45.342117,-16.980030,41.921,1.917,-19.253,-23.0275,-7.7982,32.7523,40.7896,-29.1808,-6.4310,37.6161,48.0401,167.571,169.090,2.767,-26.305,164.800,24.990,100679.91,-150.319
23851.187,0.400879,0.012207,0.860840,13.465649,75.603050,0.839695,0.416406,-0.014757,0.894417,11.925286,76.332001,0.318754,41.886,3.145,-11.140,-22.8440,-5.1376,32.7523,40.2611,-28.9468,-3.3594,37.6353,47.5985,173.380,171.351,3.903,-17.739,166.083,25.000,100679.67,-150.303
23851.297,0.242188,0.093506,0.909668,12.335877,83.633591,1.618321,0.260083,0.070015,0.944272,10.796006,84.363159,1.097111,41.895,4.331,-2.129,-24.0367,0.7339,30.4587,38.8077,-30.3935,3.3977,34.8531,46.3686,186.379,181.367,5.784,-8.198,167.959,25.000,100679.56,-150.293
23851.407,0.092041,0.066650,0.947510,6.183206,87.496185,-5.129771,0.109234,0.046590,0.982165,4.643662,88.226166,-5.651159,41.901,4.799,7.297,-24.9541,6.0550,27.1560,37.3740,-31.5482,9.5160,30.8552,45.1430,196.785,194.194,7.219,1.694,169.841,25.000,100679.76,-150.308
23851.517,-0.041260,0.089600,0.970215,10.290076,93.282440,0.778626,-0.023390,0.072837,1.005482,8.750205,94.012009,0.257417,41.895,5.729,17.313,-25.0459,7.8899,25.7798,36.7987,-31.6874,11.6260,29.1963,44.6282,200.148,202.146,9.480,11.780,172.729,25.010,100679.78,-150.308
23851.627,-0.165283,0.072266,0.969727,-7.374046,76.091606,0.595420,-0.147914,0.059025,1.005412,-8.912771,76.822624,0.073584,41.915,4.721,25.414,-25.5963,11.2844,21.2844,35.1502,-32.4555,15.5172,23.7563,43.1104,205.553,215.982,10.006,19.488,175.872,25.010,100679.65,-150.298
23851.737,-0.303711,0.037842,0.932617,-12.687023,39.435116,-0.992366,-0.287392,0.029317,0.969001,-14.225584,40.166336,-1.514291,41.918,3.128,29.567,-25.5046,12.8440,18.5321,34.0425,-32.4208,17.3037,20.4361,42.0495,208.090,222.459,9.711,23.146,178.284,25.020,100679.74,-150.308
23851.847,-0.341064,0.028564,0.917480,4.977099,-17.389313,-0.167939,-0.325038,0.021423,0.954106,3.437392,-16.659538,-0.689237,41.898,3.461,27.556,-25.3211,12.8440,18.1651,33.7061,-32.2145,17.3029,19.9976,41.6782,208.241,220.449,10.836,20.393,179.488,25.030,100679.44,-150.282
23851.957,-0.299561,-0.000244,0.925049,-2.977099,-6.488550,-2.839695,-0.284330,-0.008737,0.961122,-4.516315,-5.758156,-3.361261,41.906,2.895,26.714,-25.2294,12.5688,18.8073,33.8853,-32.0880,16.9892,20.7762,41.8320,207.899,220.031,10.546,19.039,180.294,25.030,100679.69,-150.303
23852.067,-0.260498,0.000732,0.897217,-9.725191,-41.709923,-8.076336,-0.245287,-0.008266,0.933405,-11.265062,-40.980354,-8.597545,41.895,1.612,22.056,-24.8624,12.8440,19.9083,34.3431,-31.6178,17.3147,22.1211,42.2945,208.706,218.713,9.132,13.914,179.786,25.040,100679.89,-150.319
23852.177,-0.091064,0.048828,0.929932,6.213740,-78.992363,8.045801,-0.074422,0.034334,0.965454,4.673870,-78.262794,7.524592,41.895,2.125,13.266,-24.4954,11.8349,22.0183,34.9985,-31.1249,16.1631,24.6809,42.8853,207.443,211.881,10.078,3.941,180.383,25.040,100680.25,-150.351
23852.287,0.115234,0.041504,0.914551,1.190840,-115.480919,8.106871,0.131660,0.021490,0.949194,-0.348377,-114.750526,7.585304,41.906,2.071,0.474,-24.1284,6.9725,27.0642,36.9225,-30.5667,10.5795,30.7740,44.6462,199.091,197.336,9.628,-9.903,179.465,25.050,100680.61,-150.377
23852.397,0.330322,0.077393,0.918701,4.488550,-123.114502,2.549618,0.347787,0.051201,0.952642,2.949661,-122.383698,2.027872,41.912,2.409,-13.131,-23.8532,-1.5596,31.1927,39.2987,-30.1680,0.7556,35.7353,46.7727,181.435,178.859,9.505,-24.289,177.046,25.050,100681.10,-150.419
23852.507,0.574463,0.055908,0.837646,4.977099,-87.083969,10.412213,0.591196,0.024538,0.871074,3.436901,-86.354813,9.891183,41.889,2.763,-22.859,-23.8532,-6.1468,31.9266,40.3245,-30.1742,-4.5346,36.6001,47.6510,171.454,171.462,8.898,-34.977,176.049,25.060,100681.20,-150.430
23852.617,0.540771,0.008301,0.743164,-13.923664,-41.541985,9.419847,0.555988,-0.020088,0.777266,-15.462880,-40.811592,8.898281,41.906,1.011,-27.514,-23.3945,-13.7615,31.5596,41.6256,-29.6892,-13.3215,36.1312,48.6248,155.834,161.983,5.270,-39.793,175.516,25.060,100681.23,-150.430
23852.727,0.802734,0.013428,0.687012,15.893129,-163.816788,15.389313,0.818017,-0.021174,0.720518,14.354733,-163.085358,14.867298,41.921,2.505,-45.516,-22.9358,-20.3670,29.5413,42.5858,-29.2481,-20.9522,33.6688,49.2751,144.384,152.931,6.579,-58.691,172.895,25.070,100681.31,-150.441
23852.837,0.874756,-0.007080,0.448242,-1.862595,-25.083969,11.832061,0.889037,-0.038570,0.483684,-3.401975,-24.353783,11.310583,41.904,1.997,-48.459,-23.0275,-24.3119,26.9725,42.9983,-29.4596,-25.5186,30.5371,49.5134,139.100,147.507,4.777,-61.589,171.663,25.070,100681.18,-150.430
23852.947,0.971680,0.013916,0.659424,-9.206107,32.702290,-9.374045,0.986942,-0.024881,0.692429,-10.745159,33.432892,-9.895701,41.909,0.758,-44.984,-23.0275,-25.9633,25.9633,43.3411,-29.5006,-27.4295,29.3073,49.8155,137.084,146.057,5.270,-56.790,166.904,25.080,100681.64,-150.467
23853.057,0.811035,0.004150,0.554688,25.679390,129.236649,35.664124,0.825819,-0.027830,0.589435,24.140337,129.967255,35.142467,41.909,3.291,-31.161,-22.3853,-21.1009,29.9083,42.9052,-28.5891,-21.7939,34.1260,49.5671,142.681,150.220,1.598,-42.519,172.935,25.090,100681.30,-150.441
23853.167,0.467041,-0.061035,0.788818,23.160305,120.274811,-5.511450,0.480377,-0.088344,0.822121,21.622564,121.007065,-6.033823,41.933,5.433,-18.098,-23.0275,-15.8716,31.7431,42.3060,-29.2618,-15.7535,36.3537,49.2546,151.704,153.639,2.746,-27.998,172.265,25.090,100681.16,-150.425
23853.277,0.590576,0.112549,1.016357,34.381680,28.229008,-2.412214,0.609231,0.076878,1.048409,32.842628,28.959608,-2.933870,41.909,8.949,-15.216,-25.2294,-7.7064,30.8257,40.5726,-31.8484,-6.3487,35.2179,47.9054,168.726,163.475,6.447,-25.036,171.914,25.100,100681.35,-150.441
23853.387,0.479736,-0.002686,0.819824,-3.221374,21.175573,6.122138,0.494776,-0.031004,0.853312,-4.759280,21.907623,5.599854,41.930,8.215,-13.152,-25.1376,-5.8716,30.6422,40.0664,-31.7338,-4.2315,35.0080,47.4395,172.405,166.624,4.545,-23.290,173.028,25.100,100681.72,-150.472
23853.497,0.181885,-0.040283,0.760254,14.488549,47.847328,-8.748092,0.195730,-0.058881,0.795390,12.949988,48.578548,-9.270017,41.918,9.362,-7.928,-25.6881,-4.0367,29.7248,39.4935,-32.4027,-2.1220,33.8903,46.9360,176.253,168.277,5.208,-16.874,172.875,25.110,100681.88,-150.488
23853.607,0.298340,0.152344,0.951660,57.511452,53.496181,-30.167938,0.317976,0.126373,0.986137,55.972725,54.227196,-30.689774,41.915,15.355,-2.279,-27.6147,1.2844,22.1101,35.3988,-34.8847,3.9681,24.6432,42.8950,186.489,175.694,12.552,-10.607,171.152,25.110,100681.47,-150.451
23853.717,0.180908,0.283203,0.803711,19.190840,34.335876,-18.167938,0.203962,0.263807,0.841540,17.651461,35.066063,-18.689415,41.904,17.299,1.287,-28.1651,0.6422,14.5872,31.7250,-35.7701,3.1852,15.5186,39.1213,185.089,177.456,15.421,-6.641,170.808,25.110,100681.83,-150.483
23853.827,-0.098389,0.355225,1.166016,45.358780,17.816793,-0.473282,-0.072675,0.335942,1.202100,43.820545,18.548428,-0.995386,41.924,21.988,3.327,-28.7156,-1.2844,10.8257,30.7153,-36.5490,0.9392,10.9398,38.1627,181.472,174.863,20.338,-3.594,172.015,25.120,100681.93,-150.488
23853.937,-0.071533,0.255371,0.928955,-26.335878,23.465649,-3.389313,-0.049062,0.240417,0.966400,-27.875095,24.196043,-3.910880,41.906,18.823,5.925,-29.3578,-3.6697,8.8073,30.8693,-37.3865,-1.8280,8.4654,38.3765,177.201,173.016,16.577,-0.228,172.572,25.120,100682.42,-150.530
23854.047,-0.469971,0.154297,1.247314,-36.229008,-2.610687,-2.656489,-0.449814,0.143725,1.282349,-37.769207,-1.881533,-3.177519,41.889,14.503,5.988,-29.4495,-5.5046,10.7339,31.8244,-37.4480,-3.9363,10.7849,39.1684,173.999,169.818,11.291,1.724,171.788,25.120,100682.19,-150.514
23854.157,-0.041748,0.204590,0.923584,-15.328244,-1.694656,-4.687023,-0.020717,0.188889,0.960452,-16.866806,-0.963435,-5.208948,41.918,12.617,5.789,-29.1743,-5.5046,11.5596,31.8601,-37.0966,-3.9304,11.7926,39.1238,173.952,169.856,9.360,1.657,171.074,25.120,100681.86,-150.483
23854.267,0.178955,0.150879,0.810059,-51.694656,-4.244275,0.931298,0.198285,0.131355,0.846547,-53.234035,-3.514087,0.409820,41.904,6.803,5.034,-28.6239,-5.3211,13.6697,32.1637,-36.3789,-3.7044,14.3640,39.2870,174.186,171.268,3.434,-0.331,171.106,25.130,100682.45,-150.536
23854.377,0.726807,0.065186,0.508301,2.427481,-0.458015,0.320611,0.743223,0.036618,0.544515,0.888101,0.272172,-0.200867,41.904,6.839,3.888,-27.4312,-5.5963,16.8807,32.6917,-34.8693,-3.9983,18.2850,39.5752,173.459,169.629,3.584,-5.351,171.133,25.130,100682.45,-150.536
23854.487,0.009277,0.022705,0.957275,1.954198,-2.030534,0.595420,0.025240,0.004766,0.991791,0.415146,-1.299933,0.073763,41.909,6.753,3.641,-27.4312,-5.6881,16.8807,32.7075,-34.8699,-4.1041,18.2845,39.5863,173.287,169.526,3.291,-5.064,171.227,25.130,100682.72,-150.557
23854.597,0.118164,0.022949,0.934326,1.954198,2.824427,56.732826,0.134102,0.002418,0.968571,0.415638,3.555649,56.210903,41.918,6.665,3.794,-27.3394,-6.0550,16.6055,32.5554,-34.7718,-4.5285,17.9523,39.3938,172.580,168.901,2.432,-5.292,177.479,25.130,100682.05,-150.499
23854.707,-0.151367,0.107910,0.926758,3.389313,1.343511,66.625954,-0.133068,0.095216,0.963169,1.850916,2.074940,66.103943,41.921,6.845,4.098,-26.3303,-10.2752,15.0459,32.0194,-33.6496,-9.4005,16.0740,38.4583,164.391,160.909,1.929,-3.990,183.455,25.130,100681.98,-150.493
23854.817,0.069824,0.017090,0.949219,3.679389,2.290076,79.587784,0.085619,-0.002395,0.983479,2.140173,3.020470,79.066216,41.906,6.936,4.242,-25.5046,-13.0275,14.1284,31.9345,-32.7161,-12.5764,14.9748,38.1150,158.973,155.689,0.513,-4.107,189.886,25.140,100682.34,-150.525
23854.927,-0.175293,0.036865,1.208740,2.030534,-0.274809,80.641220,-0.158494,0.018729,1.241654,0.492301,0.456826,80.119118,41.924,6.867,4.352,-22.2936,-18.8073,11.9266,31.5113,-29.0135,-19.2380,12.3784,36.9474,146.453,143.851,-1.171,-3.062,194.816,25.140,100682.67,-150.551
23855.037,-0.361816,0.185303,1.069336,2.244275,-0.702290,76.580154,-0.341095,0.175521,1.106007,0.707025,0.030587,76.057510,41.942,6.987,4.607,-18.8073,-23.3945,10.2752,31.7269,-24.9606,-24.5186,10.4626,36.5193,135.512,133.480,-1.929,-1.103,198.202,25.140,100682.44,-150.536
23855.147,-0.061523,-0.014648,1.043457,2.335878,0.091603,29.587786,-0.046466,-0.032456,1.077049,0.798792,0.824688,29.065054,41.945,6.898,4.654,-18.2569,-24.3119,10.0917,32.0348,-24.3195,-25.5749,10.2526,36.7509,133.559,131.633,-3.679,-0.983,196.238,25.150,100682.72,-150.557
23855.257,-0.278564,0.085449,1.137695,2.519084,1.068702,94.778625,-0.260531,0.071794,1.172300,0.982654,1.802616,94.255531,41.956,6.936,5.005,-16.4220,-26.2385,9.8165,32.4732,-22.1652,-27.7883,9.9656,36.9161,128.578,126.767,-4.837,0.804,201.329,25.160,100682.89,-150.573
23855.367,-0.173828,0.022461,0.981934,2.381679,0.183206,56.442749,-0.157844,0.009181,1.017049,0.844266,0.915877,55.920197,41.939,6.899,5.180,-13.6697,-29.3578,10.0000,33.8931,-18.9172,-31.3700,10.2555,38.0409,121.091,119.425,-6.553,1.482,201.951,25.160,100682.74,-150.557
23855.477,-0.065674,0.012695,1.001953,2.427481,0.167939,0.030534,-0.049920,-0.004088,1.036260,0.890887,0.901645,-0.492467,41.954,6.853,5.229,-13.3945,-29.6330,9.9083,33.9956,-18.5955,-31.6864,10.1515,38.1166,120.407,118.777,-8.406,0.730,196.489,25.170,100682.77,-150.562
23855.587,0.003906,-0.019775,1.033936,3.816794,1.312977,-44.320610,0.018807,-0.039235,1.067270,2.281185,2.047927,-44.844151,41.971,6.919,5.325,-14.4037,-28.6239,10.1835,33.6228,-19.7769,-30.5266,10.4590,37.8469,122.937,121.138,-9.928,-0.999,186.554,25.170,100682.47,-150.536
23855.697,0.156250,0.001221,0.898682,1.755725,-0.656489,-59.557251,0.171514,-0.019628,0.932907,0.219295,0.077425,-60.080341,41.956,6.780,5.018,-16.6055,-26.4220,10.6422,32.9715,-22.3587,-27.9970,10.9583,37.4677,128.611,126.603,-10.591,-4.003,175.785,25.180,100682.62,-150.551
23855.807,0.435547,-0.077881,0.833252,1.312977,-1.557252,-76.305344,0.448484,-0.105263,0.866078,-0.222796,-0.822509,-76.828796,41.968,6.482,4.285,-18.3486,-24.4037,11.1927,32.5190,-24.3953,-25.6757,11.5817,37.2627,133.535,131.448,-10.546,-8.697,164.243,25.180,100682.39,-150.530
23855.917,0.308594,0.044922,0.791748,1.969466,-1.786260,-68.366409,0.324912,0.022080,0.826791,0.434021,-1.051102,-68.890038,41.974,6.430,3.657,-21.2844,-20.5505,11.8349,31.8655,-27.8311,-21.2438,12.2892,37.1065,142.645,140.365,-8.355,-11.645,154.954,25.180,100682.92,-150.573
23856.027,0.036865,0.033691,0.918945,-2.320611,-5.267176,-78.198471,0.053071,0.015802,0.953835,-3.857040,-4.533262,-78.721565,41.956,5.905,3.032,-23.6697,-17.3395,12.6606,31.9562,-30.6130,-17.5487,13.2322,37.6856,150.177,147.877,-5.933,-12.302,146.068,25.190,100682.52,-150.541
23856.137,-0.036621,-0.066895,0.984619,3.221374,-1.297710,-44.763359,-0.023142,-0.084155,1.018197,1.685272,-0.563382,-45.286629,41.962,5.874,2.936,-25.5046,-14.4954,14.0367,32.5212,-32.7280,-14.2709,14.8563,38.6716,156.441,153.845,-4.252,-11.186,142.403,25.190,100683.02,-150.583
23856.247,0.179199,-0.064209,0.973633,0.580153,-6.992366,-104.534348,0.192753,-0.087351,1.006339,-0.954636,-6.256378,-105.058334,41.986,5.554,1.987,-27.7982,-8.0734,16.4220,33.2806,-35.3337,-6.8616,17.7060,40.1130,169.010,166.178,-1.296,-12.132,133.404,25.200,100683.04,-150.583
23856.357,-0.059570,0.055908,0.988281,0.167939,-0.854962,-45.496181,-0.042621,0.039262,1.023120,-1.366521,-0.118559,-46.020351,41.992,5.340,1.982,-28.2569,-2.9358,18.4404,33.8691,-35.7839,-0.9250,20.1609,41.0829,178.519,175.440,1.306,-10.093,132.050,25.200,100682.64,-150.551
23856.467,0.069824,-0.030029,0.915039,1.709924,-8.793893,-72.091606,0.084228,-0.048791,0.949197,0.173822,-8.059565,-72.614876,41.962,5.193,0.973,-28.2569,0.0917,19.3578,34.2518,-35.7371,2.5737,21.2866,41.6759,184.119,181.031,3.939,-9.471,128.011,25.200,100682.99,-150.578
23856.577,-0.038330,0.053711,1.016357,0.839695,-4.030534,-47.862595,-0.021390,0.035855,1.050785,-0.695422,-3.294961,-48.386406,41.980,5.053,0.621,-27.4312,5.5963,21.2844,35.1684,-34.6655,8.9413,23.6715,42.9184,194.463,191.217,6.895,-7.389,126.901,25.210,100682.77,-150.562
23856.687,0.432373,0.102051,0.947021,2.931298,3.099237,-57.068703,0.450593,0.072362,0.980430,1.397167,3.836055,-57.593052,41.998,5.187,0.530,-26.5138,8.7156,22.3853,35.7777,-33.5253,12.5525,25.0477,43.6909,200.527,197.096,10.466,-7.004,124.656,25.210,100682.33,-150.525
23856.797,0.020020,0.028076,0.963135,1.877863,0.870229,-18.122137,0.036145,0.009707,0.997591,0.343731,1.607048,-18.646488,41.998,5.131,0.651,-25.5963,12.6606,23.9450,37.2669,-32.3659,17.1189,26.9832,45.4830,207.875,204.552,13.043,-4.860,126.578,25.210,100682.69,-150.551
23856.907,0.032715,0.010010,0.967773,2.381679,2.610687,-0.183206,0.048340,-0.008826,1.001947,0.847877,3.347921,-0.707737,42.004,5.110,0.944,-24.7706,13.6697,24.1284,37.1837,-31.3755,18.2897,27.2355,45.3950,210.239,207.071,15.164,-3.267,130.182,25.220,100682.95,-150.578
23857.017,0.035889,0.006836,0.968018,2.473282,0.458015,0.015267,0.051425,-0.012096,1.002143,0.940795,1.196912,-0.509985,42.027,5.095,0.995,-24.7706,13.5780,24.1284,37.1501,-31.3760,18.1838,27.2351,45.3526,210.094,206.945,16.887,-2.194,133.488,25.220,100682.61,-150.546
23857.127,0.129883,0.079834,0.925537,1.969466,-0.625954,44.045803,0.147411,0.059180,0.960370,0.436485,0.112319,43.520821,42.018,5.111,0.813,-24.9541,13.1193,24.0367,37.0484,-31.5991,17.6528,27.1161,45.2262,209.190,205.932,18.328,-3.528,141.126,25.220,100682.71,-150.557
23857.237,0.208984,-0.000244,0.881592,2.519084,-2.458015,15.404580,0.224180,-0.022219,0.915733,0.986926,-1.718702,14.879148,42.033,5.088,0.336,-25.6881,10.0917,22.8440,35.8270,-32.5242,14.1481,25.6350,43.7623,203.509,200.061,18.619,-4.736,145.528,25.220,100682.71,-150.557
23857.347,0.045410,-0.020508,0.973877,2.977099,-0.503817,28.687023,0.060186,-0.039846,1.007632,1.444777,0.235288,28.161680,42.030,5.096,0.287,-25.9633,9.1743,22.3853,35.4875,-32.8700,13.0853,25.0668,43.3590,201.707,198.268,18.328,-5.075,151.276,25.220,100682.55,-150.541
23857.457,0.010742,-0.016357,0.953369,0.946565,-3.038168,58.885498,0.025595,-0.034268,0.987539,-0.586087,-2.299479,58.360336,42.024,4.891,0.003,-26.9725,5.5046,21.1009,34.6852,-34.1280,8.8374,23.4629,42.3477,194.518,191.276,16.850,-6.523,159.724,25.220,100682.55,-150.541
23857.567,-0.199219,0.015625,1.026367,3.129771,0.244275,88.259544,-0.183350,0.002102,1.061075,1.598929,0.985254,87.733391,42.056,4.968,0.306,-28.0734,-0.7339,19.0826,33.9529,-35.5331,1.6205,20.9549,41.2836,182.611,179.676,14.631,-7.143,170.420,25.220,100682.55,-150.541
23857.677,-0.053711,0.007324,0.966553,1.755725,0.030534,50.687023,-0.038171,-0.009035,1.001118,0.225378,0.772138,50.160595,42.065,4.883,0.426,-27.9817,-4.8624,17.7064,33.4684,-35.4920,-3.1505,19.2712,40.5091,174.927,172.300,12.234,-7.363,175.810,25.220,100682.64,-150.551
23857.787,-0.069580,0.054443,0.988037,4.335878,1.648855,-14.793893,-0.052673,0.038086,1.022911,2.805366,2.390251,-15.320230,42.062,5.130,0.735,-27.4312,-8.5321,16.3303,33.0446,-34.9044,-7.3892,17.6038,39.7846,168.047,165.557,11.237,-5.723,173.131,25.220,100682.31,-150.525
23857.897,-0.024414,0.009033,0.984131,1.954198,-0.564885,-0.137405,-0.008792,-0.008536,1.018394,0.422534,0.175052,-0.663108,42.042,5.064,0.749,-27.7064,-7.3394,16.6972,33.1709,-35.2120,-6.0126,18.0456,40.0210,170.310,167.771,9.751,-5.076,172.469,25.220,100682.57,-150.546
23858.007,-0.016113,0.012939,0.972900,2.244275,-0.290076,0.213740,-0.000400,-0.004621,1.007278,0.713433,0.450903,-0.312415,42.056,5.034,0.783,-27.6147,-7.4312,16.8807,33.2077,-35.0982,-6.1170,18.2700,40.0387,170.114,167.548,8.501,-4.519,171.925,25.220,100682.23,-150.514
23858.117,0.234863,-0.103271,0.824951,4.778626,2.152672,54.931297,0.247052,-0.124792,0.858558,3.247126,2.892818,54.405502,42.045,5.118,0.761,-27.8899,-6.5138,17.7982,33.7202,-35.3908,-5.0552,19.3766,40.6635,171.871,169.104,6.387,-6.273,177.718,25.220,100682.23,-150.514
23858.227,-0.333252,0.010498,0.745361,4.580153,1.893130,92.229004,-0.318044,0.006849,0.783558,3.048653,2.633276,91.703209,42.045,5.354,1.471,-25.9633,-13.3028,15.7798,33.1671,-33.2112,-12.8885,16.9580,39.4547,158.790,156.274,4.543,-4.126,185.876,25.220,100681.64,-150.467
23858.337,0.063477,-0.012939,0.927002,4.381680,1.480916,72.091606,0.078383,-0.031774,0.961231,2.850509,2.221478,71.565628,42.051,5.517,1.588,-24.5872,-16.2385,14.8624,33.0016,-31.6264,-16.2727,15.8746,38.9491,152.773,150.416,2.476,-4.693,190.718,25.220,100681.81,-150.483
