index,ax_g,ax_g_lowpass,ax_g_ai,ax_g_ai_kalman,ay_g,ay_g_lowpass,ay_g_ai,ay_g_ai_kalman,az_g,az_g_lowpass,az_g_ai,az_g_ai_kalman,gx_dps,gx_dps_lowpass,gx_dps_ai,gx_dps_ai_kalman,gy_dps,gy_dps_lowpass,gy_dps_ai,gy_dps_ai_kalman,gz_dps,gz_dps_lowpass,gz_dps_ai,gz_dps_ai_kalman
371,0.035816,0.03381895238095238,0.03640782940752133,0.03663300270936879,-0.011201,-0.012679190476190476,-0.012565518924131987,-0.012520266303599158,1.003912,1.0086249047619047,1.0065352501060885,1.0061382798886729,0.580345,0.633637238095238,0.6189261290978081,0.618458686393435,0.656449,0.7236178571428572,0.7314587725573809,0.7327319478080142,-0.272801,-0.261296,-0.26227450713019296,-0.26517245308436715
372,0.032709,0.03358947619047619,0.03649501576898942,0.03661481955360068,-0.009629,-0.012585095238095239,-0.012506881647095496,-0.012518502547598485,1.014333,1.00888,1.0065796204661686,1.0061964373088268,0.595612,0.6270533333333334,0.6176050462027431,0.6183461984107709,0.76332,0.7221113333333334,0.7312766992768629,0.7325401832058679,-0.318603,-0.2634535714285714,-0.26323501848277675,-0.2649171486689319
373,0.032481,0.03310671428571429,0.036392410696672886,0.03658551174462537,-0.008513,-0.012794809523809524,-0.012538556986422165,-0.012521145210621308,1.008303,1.0089836190476191,1.0066004528255434,1.0062496762389241,0.672634,0.6255258095238095,0.6182062113919085,0.6183277516957231,0.748935,0.716200761904762,0.7293493829257938,0.7321197171939539,-0.242661,-0.26195738095238097,-0.26268357116737373,-0.2646228201801682
374,0.030948,0.032741761904761905,0.03628942385683946,0.03654649492049795,-0.01093,-0.012947904761904763,-0.012574068493731112,-0.012528119148139597,1.009011,1.0090067142857142,1.0065870813244213,1.0062941376148318,0.642443,0.6211882380952382,0.6183388241088454,0.6183292107570805,0.825712,0.7191403333333333,0.7308249893772414,0.731949105123682,-0.288659,-0.26415247619047616,-0.26369155132595085,-0.2645001027216053
375,0.033943,0.03253557142857143,0.036193315033107694,0.03649995482845064,-0.017041,-0.012854238095238094,-0.012524767996784359,-0.012527677551949933,1.005072,1.0092501904761904,1.006638993898769,1.0063395808684557,0.657024,0.6277884761904763,0.6201078310371669,0.6185635874996637,0.702692,0.7323000000000001,0.7352306853806374,0.7323815336188262,-0.196662,-0.2707283333333333,-0.26658852511080944,-0.26477530347254674
376,0.029392,0.03219314285714286,0.03597822248754804,0.036431203826378905,-0.014042,-0.013093095238095237,-0.012592059696973365,-0.012536161474909801,1.008021,1.0099743333333335,1.0068087756329525,1.0064014087593052,0.657367,0.6285971428571429,0.6210362593517151,0.6188894225194538,0.580996,0.7265889047619047,0.7331377739544653,0.7324811867873308,-0.288462,-0.27222919047619043,-0.26755224311415116,-0.26514123321867433
377,0.027397,0.03244190476190476,0.03606460663842344,0.03638289567667705,-0.015775,-0.013312285714285714,-0.012681145436802111,-0.01255526665947088,1.011638,1.0095567619047618,1.0067030950948714,1.006441163315915,0.581203,0.6242759047619048,0.6199522442472314,0.6190294752880475,0.764422,0.729549476190476,0.7332701416796804,0.7325851508991675,-0.227492,-0.2700715714285714,-0.2670860729722321,-0.26539751344407636
378,0.034202,0.03256804761904762,0.036114109232484155,0.036347476485776235,-0.016565,-0.013419523809523808,-0.012683465149085874,-0.012572159947339265,1.005317,1.0100384761904762,1.0068296749844008,1.0064923592346475,0.702825,0.6220785714285714,0.6209070893442682,0.6192768968828941,0.702692,0.7229854285714283,0.7319393290620143,0.7325000480696453,-0.272998,-0.26788119047619047,-0.26554182458951886,-0.26541652996860715
379,0.027116,0.03313780952380952,0.036276604629690984,0.03633813738458861,-0.017281,-0.013779714285714284,-0.012818394077210556,-0.012604607319000427,1.013799,1.009261380952381,1.0066613148457488,1.006514623270549,0.580517,0.6154619999999998,0.619494799494341,0.619305610883765,0.610869,0.7156208095238094,0.7306528332142692,0.7322566323133416,-0.364503,-0.27147409523809524,-0.2680846373094963,-0.2657681183961211
380,0.031085,0.033243476190476184,0.03623922427615199,0.036325103162268245,-0.014881,-0.01371747619047619,-0.012791165807624214,-0.01262919096473664,1.010664,1.0089393333333332,1.0066016865062057,1.0065260959821787,0.626833,0.6112060952380951,0.6182727179333416,0.6191695019639085,0.672599,0.7186652857142857,0.7310321984577077,0.7320952831924499,-0.303729,-0.2722619047619047,-0.26787237461195645,-0.26604540564115575
381,0.029965,0.03390957142857142,0.036494551548930415,0.03634743213340756,-0.01148,-0.013605809523809523,-0.012756887694200008,-0.012646018133427587,1.013119,1.0088224285714285,1.006599866011031,1.0065358169885432,0.625803,0.6127336666666665,0.6179390992064373,0.619007366294148,0.80868,0.7223949047619048,0.73113560019475,0.7319688214752235,-0.1352,-0.2701230476190476,-0.26621716712119137,-0.26606803941894563
382,0.034078,0.034104666666666665,0.036430888219199424,0.036358429514779876,-0.013429,-0.01372085714285714,-0.01280184457102811,-0.012666552079465456,1.01864,1.0090390952380952,1.0066933388893504,1.0065565743533444,0.534372,0.6112714761904762,0.6186772047717803,0.6189638594349239,0.778366,0.7274734761904761,0.7317310449652152,0.731937488601927,-0.272703,-0.27157242857142855,-0.26698312114976674,-0.2661886238279218
383,0.03255,0.034579095238095235,0.036422809733619985,0.03636691318391796,-0.014917,-0.01378495238095238,-0.012819000283905303,-0.012686640860623138,1.010415,1.0086911428571428,1.0065976553738967,1.006561987783005,0.533858,0.6134933809523808,0.6198745359216999,0.6190838633452062,0.670835,0.72898,0.7334402571358998,0.732135515127202,-0.241874,-0.26796080952380946,-0.26499306492490454,-0.2660310796885724
384,0.035511,0.035122047619047615,0.03652202493084311,0.036387352951971735,-0.01406,-0.013914000000000001,-0.012870441842707908,-0.012710861137399993,1.012102,1.0085609047619049,1.0065911866483102,1.0065658354479698,0.550668,0.6084288571428571,0.6182017293910395,0.6189676206119964,0.703354,0.7261034761904762,0.7329401804624047,0.7322415494743001,-0.288561,-0.2672478095238095,-0.2648511951743089,-0.2658756010334747
385,0.035274,0.0354217619047619,0.03647195245685818,0.03639850100678784,-0.013486,-0.014421714285714286,-0.013060205582096262,-0.012756895816023735,1.008484,1.0084970952380954,1.006611225675037,1.0065718167210298,0.718607,0.6084125238095237,0.6178909591361108,0.6188257441179476,0.901827,0.719539380952381,0.730826123895816,0.732055032520587,-0.303828,-0.26723842857142854,-0.26499058511322504,-0.26575897853071523
386,0.030662,0.03582390476190476,0.036409668832371206,0.0363999726410716,-0.012701,-0.01415690476190476,-0.012960939774256462,-0.012783783600229168,1.012137,1.0081066190476191,1.0065885977630271,1.0065740280339246,0.62649,0.6061906666666667,0.6168110758898646,0.6185602622824087,0.733226,0.7231219047619049,0.731144574832224,0.7319350574423494,-0.288266,-0.2693960476190476,-0.26605828330598147,-0.2657984192584815
387,0.037929,0.0362915238095238,0.036470834694859795,0.03640931045056674,-0.014184,-0.014060380952380953,-0.012948162486978521,-0.012805444540710458,1.00339,1.0078753333333332,1.0065643426087527,1.0065727517421676,0.596298,0.6003255714285713,0.6161482259818188,0.6182424174802021,0.764202,0.7317829523809525,0.7338437764793303,0.7321865778795124,-0.288462,-0.26573290476190475,-0.2646310902804703,-0.26564459510250377
388,0.037908,0.0367277619047619,0.03645520658180887,0.036415358388880575,-0.015892,-0.01383347619047619,-0.012886286420178826,-0.012816097436433192,1.01449,1.0075764285714284,1.0065087811392766,1.0065643220499536,0.519448,0.6032090952380952,0.616471088866311,0.6180090015930584,0.626136,0.7273894285714283,0.732978527881972,0.7322909366703928,-0.2729,-0.26789985714285713,-0.2650416983711025,-0.2655651487059896
389,0.043537,0.037223571428571425,0.036521912539907456,0.03642939950552925,-0.014243,-0.013594952380952383,-0.012813963915878234,-0.012815816292895415,0.998773,1.0077376666666664,1.0065329714085307,1.006560190835834,0.580002,0.5995659047619046,0.6143933374147377,0.6175325493666459,0.579672,0.7281059523809522,0.7332439462821188,0.7324165190057275,-0.348941,-0.26353314285714285,-0.2631089296707877,-0.2652414817473999
390,0.037403,0.03760614285714285,0.03662230128536548,0.03645481903509535,-0.015349,-0.013623809523809528,-0.01280676398750348,-0.01281462343016109,1.001448,1.0074940476190475,1.0064547573441776,1.0065462973934785,0.596127,0.606092619047619,0.6144839750328921,0.6171308251032561,0.763981,0.7433520952380952,0.7369990192543441,0.7330203755417078,-0.257829,-0.2598887142857143,-0.26138064460384525,-0.26473272198373266
391,0.042195,0.03786266666666666,0.03662217585126629,0.036476872390644254,-0.010123,-0.013561857142857146,-0.012771731964487856,-0.012808971430056479,1.002203,1.0069871428571429,1.006383635081922,1.0065248626537813,0.688931,0.6061170952380953,0.6143490041967936,0.6167642521310448,0.811328,0.7477456666666665,0.7383990218598269,0.7337291438030742,-0.19745,-0.2577217619047619,-0.2601287587450334,-0.26412603717363553
392,0.039913,0.03848238095238095,0.03686004901746223,0.03652736528709501,-0.013617,-0.013402952380952383,-0.012727970560432646,-0.012798297583490466,1.008462,1.0063645238095238,1.0062643954256583,1.0064905397231587,0.549639,0.6075140000000001,0.6142933379690533,0.6164386487299287,0.763099,0.746218238095238,0.7385957135663708,0.7343704334484503,-0.303238,-0.26350509523809523,-0.26359041700799446,-0.26405545611083625
393,0.042672,0.03874004761904762,0.03686665807047604,0.0365720754133885,-0.010975,-0.013276809523809524,-0.012707824031110176,-0.012786375479186228,1.007026,1.0055820952380952,1.0060518952449398,1.0064327375800548,0.642272,0.6119413809523809,0.61520570020894,0.616276177593533,0.794957,0.7448482857142857,0.7388208576599723,0.734956885734803,-0.242759,-0.2642695714285714,-0.2641249005467323,-0.2640646071144867
394,0.043883,0.03911104761904762,0.03694389367748173,0.036621071567624904,-0.011223,-0.013336904761904762,-0.012728067253328944,-0.012778691943697938,1.005568,1.005718,1.0060502157789664,1.0063823309729167,0.566279,0.6177819047619046,0.6163922259344854,0.6162914698020158,0.688528,0.7485148095238096,0.7394029568341093,0.7355427643921059,-0.227688,-0.2693726666666666,-0.26672812729369166,-0.26441559107120644
395,0.037242,0.039042095238095244,0.036876874546455364,0.03665477986927457,-0.021592,-0.013298285714285714,-0.01271398975483667,-0.012770165847131351,1.007671,1.0056381428571428,1.0059621429874417,1.00632696092434,0.6421,0.6228301428571428,0.6174136316053696,0.6164393420775465,0.687866,0.7506432857142856,0.7383870879845313,0.7359175736225577,-0.288462,-0.26498719047619046,-0.26502295648713914,-0.2644956263262509
396,0.042388,0.03903938095238095,0.0368300295172663,0.03667787329854389,-0.01148,-0.013390571428571427,-0.012742084650355605,-0.012766465462343307,0.996872,1.005602714285714,1.0059270158833227,1.0062742583790156,0.610365,0.6169977619047617,0.6151127895988728,0.6162645363293504,0.777925,0.746987238095238,0.7372124297770252,0.7360882026044689,-0.241972,-0.26570480952380954,-0.26488390180855304,-0.2645467911216745
397,0.039212,0.03943285714285714,0.037064801613135634,0.03672886057165809,-0.012015,-0.01345790476190476,-0.012770785397472482,-0.01276703471950015,1.003164,1.005508238095238,1.0058931846858965,1.006224042595536,0.5342,0.610471,0.6142103247697134,0.6159938436923019,0.762878,0.7426461904761904,0.7365443215162695,0.7361483074317754,-0.211536,-0.2642601428571428,-0.26435213284256526,-0.2645211401303498
398,0.036558,0.039702666666666664,0.03725960979263517,0.03679879976831177,-0.01101,-0.013369666666666663,-0.01275982040748488,-0.012766084057366671,1.005361,1.0053813333333332,1.0059244170126713,1.0061845595935188,0.641757,0.609735857142857,0.6141771716864829,0.6157544527037738,0.672158,0.7404546666666665,0.736908585423826,0.7362484926603088,-0.272998,-0.2642554761904762,-0.26407121016062207,-0.26446185084759727
399,0.044614,0.039277857142857135,0.03708769761602435,0.03683686912872797,-0.011556,-0.013141857142857143,-0.012664682545119234,-0.012752721926956008,1.008703,1.0050977619047619,1.0057975872427496,1.0061335665175608,0.626318,0.6162707619047619,0.6158033224174163,0.6157608924843289,0.717739,0.7520762857142856,0.7397345617179749,0.7367078675585396,-0.181297,-0.26061576190476193,-0.2618299136673437,-0.26411502872378706
400,0.03515,0.038607095238095225,0.036884135793157774,0.03684309766832457,-0.017887,-0.01304152380952381,-0.012649510338648756,-0.012739121274734097,1.008683,1.0056425714285713,1.0059118238617093,1.0061043464968784,0.717578,0.6147922380952381,0.6163216266499612,0.6158347829311361,0.931038,0.7629499523809521,0.7417468645426318,0.7373718787093405,-0.28797,-0.2562396666666667,-0.2597288239378893,-0.26353703891813185
401,0.036472,0.038193238095238086,0.03686155389500632,0.03684552972779138,-0.01358,-0.012914523809523812,-0.012586969090840927,-0.012719071501526704,1.000019,1.0062325238095238,1.0060062812673822,1.006091424003355,0.627347,0.6104056666666666,0.6167009431139813,0.6159489207291156,0.764864,0.7607374285714285,0.7406676619176146,0.7378061787908499,-0.258223,-0.25549861904761906,-0.2597028128377875,-0.263031785813183
402,0.042979,0.038025285714285706,0.036896476726533275,0.036852243241486914,-0.008143,-0.013096761904761906,-0.012643134915886969,-0.012709064998292486,1.000044,1.0062659999999999,1.006008910447217,1.006080550823327,0.655138,0.6030293809523809,0.6154720643170738,0.6158860832287308,0.776604,0.7555117619047618,0.7402867367804318,0.7381330530022238,-0.25665,-0.26052676190476187,-0.26155785373523976,-0.262837559196583
