t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m
552.087,0.148438,-1.022461,0.152344,-205.251907,-134.732819,-58.610687,0.133466,-1.027312,0.184403,-206.7957,-134.008209,-59.129757,41.824,-123.174,-146.697,29.0826,-28.0734,-25.5046,47.7953,30.5442,-68.9099,-85.5927,114.051,66.095,157.74,-102.825,-10.704,189.941,24.59,100558.05,-138.735
552.207,0.094727,-0.532471,-0.274658,-333.389313,-40.64122,-5.725191,0.092812,-0.526396,-0.233172,-334.931488,-39.914543,-6.24515,41.854,-162.376,-148.64,-1.0092,-24.2202,-34.1284,41.8615,-0.8046,-66.3723,-93.3161,114.5156,90.695,211.984,-147.118,-11.617,193.051,24.58,100557.53,-138.688
552.327,-0.023193,0.070557,-0.23291,-317.801514,-116.625954,-44.030533,-0.008023,0.079283,-0.185454,-319.345642,-115.901749,-44.549423,41.818,-193.547,-159.252,-25.9633,-17.156,-20.7339,37.3941,-27.1167,-59.6681,-79.3025,102.8809,114.44,272.242,170.034,1.365,201.058,24.58,100556.77,-138.624
552.447,-0.251953,0.707031,-0.248535,-305.664124,-123.221375,31.160305,-0.218866,0.722805,-0.19367,-307.207428,-122.49614,30.640968,41.833,-223.702,-170.146,-35.6881,-12.4771,5.5046,38.2049,-37.7194,-54.1501,-53.069,84.6836,124.86,296.014,129.376,13.005,193.577,24.58,100555.67,-138.529
552.567,-0.217529,0.968506,0.057861,-279.786255,-107.206108,-5.969466,-0.176509,0.976771,0.111929,-281.329712,-106.481079,-6.488713,41.83,-250.645,-179.063,-32.5688,-15.5046,17.5229,40.102,-34.701,-56.1073,-41.4825,77.9293,121.736,301.47,88.457,19.254,185.17,24.58,100555.17,-138.492
552.687,-0.272217,1.056152,0.394043,-111.694656,-60.839695,-17.175573,-0.228123,1.058732,0.445736,-113.236656,-60.112812,-17.695621,41.856,-257.605,-182.325,-20.8257,-19.2661,31.6514,42.5053,-22.6873,-58.4841,-28.0166,68.7025,111.202,297.291,68.174,19.635,177.581,24.58,100554.73,-138.455
552.807,-0.354004,1.148682,0.598877,11.572519,-49.450382,-7.160306,-0.306937,1.149185,0.649729,10.029215,-48.725147,-7.679642,41.833,-250.063,-184.147,-15.3211,-23.0275,33.6697,43.5735,-16.9997,-61.6314,-26.3448,69.1481,105.42,286.331,66.234,17.451,171.304,24.58,100554.73,-138.455
552.927,-0.418701,1.147705,0.266113,157.893127,31.664122,-10.106871,-0.372266,1.157236,0.320705,156.350311,32.389973,-10.626474,41.842,-225.185,-176.311,-19.5413,-23.6697,30.4587,43.2418,-21.3757,-62.4375,-29.4631,72.2733,108.899,289.39,86.306,19.456,175.427,24.58,100554.57,-138.439
553.047,-0.379395,1.186523,-0.027832,233.053436,60.412212,-30.106871,-0.332388,1.201308,0.029996,231.509476,61.136623,-30.625851,41.821,-191.684,-165.286,-31.6514,-22.4771,12.844,40.8901,-33.7451,-62.5403,-46.4961,84.9229,118.35,288.971,114.434,21.391,185.877,24.58,100554.23,-138.413
553.167,-0.123291,0.587891,-0.822266,398.870239,139.877869,15.664123,-0.094587,0.612377,-0.763218,397.326447,140.602478,15.145053,41.824,-138.303,-145.336,-33.4862,-22.2936,2.7523,40.3225,-35.4873,-62.9767,-56.3737,91.6702,119.401,207.139,162.835,5.737,199.546,24.58,100554.41,-138.423
553.287,-0.174805,0.155518,-0.86499,490.931305,153.053436,6.10687,-0.158385,0.182237,-0.809454,489.387848,153.778458,5.587623,41.83,-74.633,-124.127,-19.0826,-25.3211,-23.4862,39.4576,-19.9577,-66.9717,-82.596,108.1926,106.594,103.922,-141.103,-13.277,198.521,24.57,100554.17,-138.408
553.407,0.25415,-0.697998,0.052979,340.916016,120.687019,17.083969,0.248167,-0.703585,0.088719,339.371582,121.410812,16.565254,41.812,-34.888,-107.753,12.2018,-32.5688,-28.4404,44.9273,12.8394,-73.2762,-88.4353,115.564,80.062,77.147,-93.307,-18.527,183.584,24.57,100554.41,-138.423
553.527,0.135498,-0.624512,0.474365,297.832062,92.351143,25.221375,0.132336,-0.635818,0.507011,296.287781,93.075142,24.702572,41.815,-0.376,-94.837,31.7431,-35.3211,-11.8349,48.9415,32.9984,-74.5179,-72.6153,109.1548,66.115,47.347,-54.867,-14.784,170.054,24.57,100554.81,-138.46
553.637,0.423828,-0.615723,0.938721,185.129776,66.366409,-31.251909,0.421774,-0.64524,0.965292,183.584518,67.089172,-31.77018,41.798,18.747,-86.107,32.844,-35.9633,9.633,49.6476,33.7632,-73.8483,-51.5674,96.1911,65.43,35.541,-32.445,-14.374,156.458,24.57,100555.38,-138.508
553.747,-0.428955,0.175293,0.687012,133.221375,92.580154,34.290077,-0.409209,0.175677,0.72786,131.675949,93.302711,33.771896,41.795,32.839,-73.754,31.5596,-33.7615,17.0642,49.2649,32.3126,-71.49,-44.1138,90.0053,65.678,23.827,-15.226,0.365,149.398,24.56,100555.78,-138.54
553.857,-0.060791,-0.029785,1.172119,116.687019,166.305344,40.183205,-0.04593,-0.0504,1.204229,115.141266,167.027496,39.665199,41.789,44.546,-54.23,24.0367,-28.8991,29.7248,47.9216,24.2621,-66.5557,-31.2569,77.4294,69.971,19.985,-1.518,20.905,145.301,24.56,100556.28,-138.582
553.967,-0.138428,0.614746,1.22583,64.610687,39.038166,2.198473,-0.105285,0.595397,1.264,63.066238,39.761959,1.679759,41.812,50.958,-48.773,19.5413,-19.9083,37.0642,46.3892,19.5332,-58.2284,-23.4492,65.7416,71.456,17.66,9.556,26.334,142.621,24.56,100556.36,-138.587
554.077,-0.107666,-0.045166,1.007812,-35.954197,-58.946564,-47.465649,-0.093538,-0.060905,1.041694,-37.499298,-58.223595,-47.984009,41.801,45.83,-53.971,18.1651,-18.3486,37.8899,45.8507,18.0956,-56.817,-22.5241,63.7413,72.334,22.601,2.776,20.605,132.656,24.56,100557.02,-138.645
554.187,-0.13623,0.056152,0.697998,-224.503815,-71.267174,-92.870232,-0.119802,0.047956,0.736205,-226.049728,-70.545227,-93.388145,41.786,20.619,-60.312,23.7615,-23.1193,32.9358,46.7319,23.9903,-61.255,-27.7657,71.4048,68.612,41.793,-23.198,11.778,120.371,24.56,100557.26,-138.667
554.297,0.043457,0.150879,1.096436,206.977097,-123.297707,48.916031,0.06329,0.129007,1.130593,205.432968,-122.573502,48.397141,41.818,42.484,-72.383,27.8899,-31.0092,23.945,48.0913,28.3779,-68.7058,-37.1275,83.0918,67.558,17.97,3.377,0.013,123.891,24.56,100557.52,-138.688
554.407,0.032227,0.436768,-0.261963,262.442749,-90.274811,-28.0,0.057686,0.444678,-0.210913,260.896027,-89.553894,-28.517473,41.771,72.066,-80.723,22.5688,-32.7523,26.6055,47.8531,22.7291,-70.1665,-34.517,81.4332,72.051,352.01,37.597,-5.241,114.704,24.55,100557.27,-138.667
554.517,0.053711,1.017578,0.128418,433.007629,56.0,-71.587784,0.096267,1.016643,0.18096,431.461212,56.721329,-72.105431,41.777,118.731,-73.101,-7.0642,-40.9174,21.5596,46.7863,-8.3559,-78.0676,-39.4167,87.8525,96.109,301.939,86.279,4.765,115.899,24.55,100557.59,-138.693
554.627,0.269531,1.338379,0.285889,78.061066,-34.778625,-41.190838,0.321443,1.328032,0.338901,76.514824,-34.057095,-41.708576,41.78,126.119,-75.575,-22.9358,-36.9725,1.3761,43.5305,-24.5883,-75.9264,-58.7512,99.1015,107.944,282.079,87.73,6.998,113.375,24.55,100557.33,-138.672
554.737,-0.078125,1.355225,-0.361328,122.213737,-47.389313,-10.229008,-0.026931,1.368733,-0.299822,120.668152,-46.666958,-10.747101,41.792,138.652,-79.072,-21.3761,-38.3486,4.2202,44.1063,-23.0212,-76.9636,-56.0616,97.9605,106.653,272.558,96.434,7.236,109.778,24.55,100557.23,-138.661
554.857,0.031494,1.083984,-0.303711,178.763351,12.931297,42.458015,0.075145,1.093044,-0.245946,177.218094,13.654063,41.939747,41.798,158.773,-75.961,-18.3486,-39.5413,-3.1193,43.7026,-19.7317,-78.4002,-63.3984,102.739,104.127,250.197,111.832,0.372,111.756,24.55,100556.73,-138.624
554.967,0.105713,0.260498,-0.491699,194.167938,-5.725191,-66.916031,0.12579,0.271229,-0.440324,192.621368,-5.004069,-67.433594,41.774,179.33,-75.255,-16.1468,-39.1743,-9.3578,43.3926,-17.3076,-78.4028,-69.5494,106.2246,102.449,228.22,131.976,5.364,117.604,24.55,100556.14,-138.571
555.087,0.215332,-0.044189,-0.822754,-38.931297,61.160305,-27.038168,0.226224,-0.029517,-0.77142,-40.476723,61.882866,-27.556349,41.795,167.427,-66.799,-15.5046,-38.2569,-11.6514,42.8921,-16.5817,-77.7125,-71.7632,107.0707,102.045,238.816,131.459,0.751,129.796,24.55,100555.8,-138.545
555.207,0.060059,0.476807,-0.718018,-236.015274,-68.229004,-32.625954,0.08583,0.493801,-0.661987,-237.561508,-67.507469,-33.143692,41.78,139.008,-73.52,-18.8073,-39.0826,-1.7431,43.4074,-20.2312,-77.9212,-62.0113,101.6189,104.555,269.073,102.881,8.718,129.552,24.54,100555.04,-138.476
555.327,0.113037,0.739502,-0.183838,-195.328247,50.473282,-56.65649,0.147188,0.743538,-0.131038,-196.87384,51.195637,-57.174583,41.792,115.074,-66.25,-21.6514,-36.6055,9.3578,43.5467,-23.3787,-75.1296,-50.9067,93.715,107.285,293.023,75.343,14.558,138.709,24.54,100554.88,-138.466
555.447,-0.226318,0.921875,0.150391,-126.839691,14.412213,-79.145035,-0.186448,0.928373,0.203089,-128.385925,15.133746,-79.662773,41.78,99.228,-62.923,-20.6422,-29.4495,24.7706,43.6688,-22.5029,-67.8971,-35.3649,79.7939,108.337,314.101,56.335,23.127,137.608,24.54,100554.71,-138.45
555.567,-0.46167,0.91333,0.162842,119.496185,16.48855,-81.618324,-0.422039,0.926231,0.216431,117.949783,17.209877,-82.135971,41.777,112.651,-59.162,-26.422,-21.1927,25.0459,42.1254,-28.4624,-60.6394,-34.5207,75.3586,115.144,291.766,69.405,31.905,136.803,24.54,100555.21,-138.492
555.687,-0.729004,1.187256,-0.171387,115.557251,71.923668,-0.48855,-0.682265,1.215058,-0.110427,114.010849,72.644997,-1.006199,41.777,125.71,-48.851,-33.4862,-17.7064,15.0459,40.7581,-35.6471,-58.2112,-44.0269,81.2257,121.482,264.092,87.959,32.473,150.892,24.54,100555.11,-138.487
555.807,-0.701904,0.80957,-0.411865,131.725189,21.221375,-108.091606,-0.666256,0.841671,-0.352206,130.177643,21.941265,-108.608635,41.756,140.759,-44.571,-36.1468,-13.4862,8.9908,39.6144,-38.2752,-54.8513,-49.6913,83.324,124.907,247.959,107.881,44.963,162.574,24.54,100555.61,-138.524
555.927,-0.012451,0.346191,-0.368408,-260.778625,13.740458,-135.389313,0.010256,0.357639,-0.316925,-262.326324,14.460144,-135.90625,41.754,109.728,-42.004,-37.5229,-2.0183,6.422,38.122,-39.5258,-44.8545,-51.538,78.9328,131.387,258.665,89.448,56.75,180.614,24.54,100555.55,-138.524
556.047,-0.514404,0.790039,0.342285,-229.343506,-178.244278,-25.664122,-0.477935,0.800513,0.393067,-230.890564,-177.523773,-26.181417,41.765,81.655,-61.479,-17.3395,-0.8257,38.4404,42.1782,-18.9169,-41.7135,-20.3528,50.1209,114.394,334.724,34.095,46.713,149.744,24.54,100556.11,-138.571
556.167,-0.308594,0.103516,1.657227,-173.374039,-134.152664,46.366413,-0.289119,0.079488,1.686767,-174.922241,-133.433594,45.849735,41.745,59.506,-75.746,7.7064,-16.6972,41.6514,45.5305,7.0839,-55.2729,-18.5464,58.7303,82.697,11.948,10.228,27.166,145.817,24.54,100556.55,-138.603
556.277,-0.716797,-0.225098,1.158936,-48.38168,-125.618324,26.442749,-0.707528,-0.226892,1.192361,-49.930363,-124.899872,25.926338,41.736,52.718,-87.09,19.2661,-16.2385,38.5321,46.0391,19.2654,-54.8967,-21.7919,62.1264,70.662,15.398,4.767,16.203,143.085,24.54,100557.05,-138.645
556.387,-0.3396,-0.211182,0.770996,-309.633575,-59.648853,-67.236641,-0.330603,-0.215282,0.806806,-311.181946,-58.929989,-67.753227,41.742,17.82,-91.269,34.0367,-22.5688,25.4128,48.1005,34.9046,-61.065,-35.3123,78.7034,60.248,42.572,-30.902,11.256,132.478,24.54,100557.12,-138.656
556.507,-0.165039,-0.512451,0.651855,-47.267174,-119.190842,-65.35878,-0.164745,-0.519032,0.685159,-48.815369,-118.471771,-65.875458,41.745,10.98,-103.16,39.4495,-30.0,4.8624,49.7987,40.85,-68.7523,-56.0344,97.6497,59.283,44.902,-36.37,-3.678,127.779,24.53,100557.19,-138.661
556.627,0.669678,-0.731934,1.092041,-383.267181,-213.175568,56.717556,0.66464,-0.771778,1.114745,-384.816193,-212.45752,56.201321,41.73,-35.185,-126.602,34.3119,-32.844,-13.3945,49.3503,35.7511,-72.3792,-74.0528,109.5478,63.713,93.49,-83.278,-13.75,147.128,24.53,100556.75,-138.624
556.747,-0.047363,-0.577881,0.269531,-233.618317,-75.175575,19.51145,-0.049593,-0.579557,0.305607,-235.16716,-74.457321,18.995127,41.733,-63.383,-132.74,24.6789,-24.1284,-28.5321,44.7807,26.0312,-65.6435,-88.2656,113.0376,68.369,106.324,-111.937,-12.411,151.431,24.53,100556.59,-138.608
556.867,-0.196533,-0.123779,-0.681641,-316.778625,-116.152672,-18.625954,-0.187669,-0.100505,-0.630611,-318.328125,-115.435242,-19.141924,41.721,-102.966,-143.332,-0.1835,-19.5413,-35.5046,40.5274,0.1454,-62.2946,-94.4167,113.1156,89.866,122.137,-156.875,-4.375,161.834,24.53,100555.99,-138.561
556.987,-0.452637,0.314453,-0.726807,-234.381683,-102.381676,-21.664122,-0.431507,0.34612,-0.669857,-235.931992,-101.665268,-22.179651,41.706,-125.6,-151.826,-26.422,-8.8991,-22.3853,35.755,-27.4628,-52.4523,-80.4467,99.8856,117.636,117.348,173.036,10.403,165.958,24.53,100555.39,-138.508
557.107,-0.42627,0.571533,-0.52417,-281.450378,-64.900764,-14.488549,-0.397517,0.598162,-0.466949,-283.001343,-64.185173,-15.003726,41.695,-153.81,-155.785,-36.1468,-2.7523,-1.1927,36.271,-37.9571,-45.9215,-59.0899,83.9116,129.576,286.761,139.442,19.289,167.4,24.53,100555.39,-138.508
557.227,-0.327393,1.132324,-0.145264,-228.137405,-39.954197,54.473282,-0.282123,1.148154,-0.086989,-229.687561,-39.237587,53.957664,41.709,-175.858,-157.008,-32.5688,-3.3945,21.5596,39.2055,-34.6179,-45.147,-36.8235,67.7689,127.48,290.982,106.364,17.392,164.708,24.52,100554.97,-138.471
557.347,-0.390137,1.407959,-0.177734,2.732824,-45.740459,38.65649,-0.337151,1.426366,-0.116155,1.182676,-45.023849,38.140873,41.709,-170.309,-158.897,-28.8991,-8.9908,27.2477,40.7238,-30.9427,-49.7342,-31.6162,66.5622,121.888,288.512,100.448,14.671,161.886,24.52,100555.3,-138.503
557.467,-0.419678,1.463379,-0.549805,222.64122,12.427481,21.786259,-0.365799,1.490686,-0.483697,221.090103,13.142865,21.27117,41.692,-138.741,-153.911,-31.8349,-11.2844,22.1101,40.3689,-33.959,-52.097,-36.7454,72.2325,123.098,282.252,124.48,11.478,166.504,24.52,100555.06,-138.482
557.587,-0.289062,0.871826,-0.588379,288.488556,47.206108,49.450382,-0.251938,0.896057,-0.528222,286.937927,47.922108,48.935028,41.701,-99.814,-144.925,-35.8716,-12.2018,2.2018,37.9539,-37.8496,-54.097,-56.2969,86.7664,124.979,96.378,156.518,2.371,171.675,24.52,100555.23,-138.492
557.697,-0.088379,0.226074,-0.290527,454.992371,113.740456,-36.549618,-0.068928,0.237949,-0.24066,453.441254,114.455841,-37.064709,41.692,-46.228,-129.457,-23.6697,-16.2385,-23.6697,37.2049,-24.648,-58.9934,-82.1769,104.1191,112.676,75.09,-156.488,-11.643,178.921,24.52,100555.23,-138.492
557.817,-0.005371,-0.23584,-0.166992,485.908386,99.251907,-14.564885,0.001272,-0.229151,-0.123274,484.357086,99.967087,-15.079886,41.689,9.29,-115.118,9.3578,-21.7431,-35.0459,42.2912,10.1131,-64.0974,-94.2608,114.4371,81.034,28.278,-96.287,-18.495,170.677,24.52,100554.04,-138.392
557.937,0.69751,-0.656494,0.934814,363.526703,182.488556,-119.770996,0.694321,-0.693703,0.959748,361.974915,183.203125,-120.285736,41.68,50.957,-91.878,25.0459,-25.6881,-28.7156,45.9539,26.3993,-67.0311,-88.5415,114.1477,68.504,346.056,-41.402,-26.784,139.188,24.52,100554.04,-138.392
558.057,-1.548584,-0.75,1.232178,97.969467,185.969467,69.175575,-1.55407,-0.729972,1.26365,96.418671,186.685257,68.660309,41.698,60.676,-67.152,35.3211,-33.945,-6.6055,49.4315,36.6746,-72.9545,-67.4596,105.916,63.311,347.403,-29.52,1.683,127.782,24.51,100553.77,-138.371
558.167,-0.108154,-0.428467,1.595459,65.938934,19.786259,50.793892,-0.103788,-0.457029,1.619539,64.386513,20.500008,50.279507,41.668,66.089,-63.528,39.0826,-27.156,12.2018,49.1302,40.3712,-65.8184,-48.6506,91.2622,58.476,348.754,-20.825,7.481,126.389,24.51,100554.11,-138.402
558.277,-0.182617,-0.198975,0.920654,296.213745,74.610687,16.167938,-0.172994,-0.210758,0.954298,294.660339,75.323212,15.654079,41.651,96.279,-53.937,34.1284,-23.4862,24.4954,48.1288,35.0054,-61.929,-36.2681,79.8496,60.523,327.477,11.585,18.316,123.028,24.51,100553.84,-138.376
558.387,0.035645,0.24585,0.891846,85.541985,-5.740458,24.595419,0.05779,0.228655,0.92908,83.990051,-5.026095,24.08077,41.677,103.685,-53.47,25.8716,-22.4771,32.5688,47.2788,26.2175,-60.6799,-28.1273,71.837,66.633,324.123,22.286,17.287,123.085,24.51,100554.08,-138.397
558.497,-0.299316,0.189453,0.841797,60.32061,-43.496181,-25.068703,-0.278882,0.18282,0.880572,58.7677,-42.783043,-25.582825,41.659,108.181,-56.668,18.6239,-24.9541,34.9541,46.8118,18.5442,-62.8313,-25.795,70.4062,73.556,320.41,26.802,16.221,116.479,24.51,100554.48,-138.434
558.607,-0.118652,0.28125,1.296631,-37.374046,-131.419846,-7.206107,-0.094793,0.259693,1.33074,-38.926956,-130.706711,-7.720229,41.659,102.042,-69.545,10.0,-32.4771,32.6605,47.1325,9.4467,-69.7379,-28.3256,75.8614,82.286,325.583,20.105,3.069,108.724,24.51,100555.48,-138.519
558.717,0.164307,0.374023,1.64209,186.671753,-25.954199,-74.274811,0.19143,0.337006,1.672196,185.119812,-25.239836,-74.789459,41.677,120.183,-71.003,9.4495,-35.2294,30.4587,47.5198,8.8735,-72.3092,-30.6374,79.0316,83.004,307.043,38.849,5.203,98.965,24.5,100555.75,-138.54
558.827,-0.213135,0.771484,0.756592,47.877861,-1.465649,21.068703,-0.176418,0.764452,0.801492,46.324951,-0.752512,20.554581,41.659,123.646,-69.483,2.5688,-35.2294,30.8257,46.8821,1.6525,-72.3762,-30.1544,78.424,88.692,302.388,44.612,4.151,100.625,24.5,100555.98,-138.556
558.937,-0.02124,0.575928,1.109375,10.320611,10.931297,-54.778625,0.010608,0.555759,1.147825,8.767214,11.643822,-55.292484,41.651,122.635,-66.848,0.7339,-33.7615,32.0183,46.5355,-0.2738,-71.031,-28.8656,76.6727,90.221,302.946,43.143,8.824,96.959,24.5,100555.55,-138.524
559.047,0.164795,1.311768,1.073242,442.946564,-199.694656,-97.648857,0.217362,1.287361,1.118334,441.393341,-198.981934,-98.162804,41.654,168.747,-87.107,-0.9174,-31.3761,33.7615,46.0993,-2.0057,-68.8392,-26.9867,73.9671,91.669,259.782,86.243,7.049,74.142,24.5,100555.8,-138.54
559.157,-0.04248,1.23291,0.537842,-100.442749,13.419847,67.67939,0.006881,1.225928,0.588684,-101.994522,14.134415,67.16465,41.68,155.664,-83.847,-15.5963,-35.7798,23.0275,45.3178,-17.2622,-73.5409,-37.5291,84.3486,103.21,266.035,68.196,-2.868,77.485,24.49,100555.7,-138.534
559.267,0.137451,0.768311,0.536133,-35.068703,3.847328,33.816795,0.173712,0.7561,0.581642,-36.621777,4.560261,33.302761,41.656,149.651,-81.885,-12.5688,-36.055,25.1376,45.7148,-14.1289,-73.6257,-35.5243,82.9599,100.863,273.15,61.011,-7.704,79.861,24.49,100556.03,-138.561
559.377,-0.015869,0.774658,0.705811,68.71756,-51.541985,29.801527,0.020863,0.76313,0.750343,67.165138,-50.828236,29.287142,41.668,154.808,-85.748,-10.6422,-36.8807,24.9541,45.7838,-12.1161,-74.3431,-35.786,83.3927,99.256,268.866,67.32,-12.489,76.453,24.49,100555.6,-138.524
559.487,-0.071045,1.048096,0.372803,381.28244,-133.129776,20.213741,-0.027199,1.045427,0.423694,379.729706,-132.416428,19.699532,41.662,194.009,-98.282,-12.6606,-39.5413,18.8073,45.5798,-14.1572,-77.0769,-41.9445,88.8854,100.408,228.741,109.25,-13.522,63.266,24.49,100555.77,-138.54
559.607,-0.033203,0.918213,-0.483154,136.122131,5.648855,-13.709924,0.005441,0.932929,-0.424836,134.567596,6.359952,-14.223169,41.63,208.243,-95.574,-15.0459,-42.2018,5.5046,45.1406,-16.4559,-80.2235,-55.1311,98.7221,101.592,207.811,119.24,-12.277,64.222,24.49,100555.5,-138.519
559.727,0.150879,0.762939,-0.456543,16.70229,-2.091603,-36.763359,0.185204,0.771805,-0.400869,15.148568,-1.379487,-37.277042,41.645,208.208,-94.065,-15.5963,-41.8349,0.7339,44.6536,-16.9437,-80.1775,-59.7902,101.4415,101.933,205.431,115.283,-9.61,65.356,24.49,100555.61,-138.524
559.837,-0.289307,1.012939,-0.330811,-72.96183,3.282443,-36.763359,-0.247737,1.031658,-0.271951,-74.517174,3.992521,-37.276165,41.615,198.107,-91.492,-17.4312,-40.6422,-1.2844,44.2412,-18.8164,-79.2593,-61.6737,102.1751,103.355,214.172,100.78,-4.944,66.461,24.48,100555.34,-138.503
559.957,-0.193115,0.604248,-0.7146,87.923668,21.404581,-39.526718,-0.163762,0.628392,-0.656181,86.368813,22.115271,-40.039787,41.624,207.027,-86.857,-21.7431,-36.2385,-5.5046,42.618,-23.2062,-75.6533,-65.4946,102.7205,107.053,201.849,108.491,-1.321,69.634,24.48,100554.72,-138.45
560.077,0.036865,0.465332,-0.670654,284.259552,-0.977099,-75.267174,0.062396,0.481956,-0.615117,282.705658,-0.265187,-75.780769,41.642,238.968,-85.243,-16.5138,-33.0275,-19.2661,41.6498,-17.4378,-73.5263,-78.9326,109.2728,103.342,164.159,140.445,4.568,73.123,24.47,100554.19,-138.408
560.197,0.07959,-0.049561,-0.668213,190.946564,61.419846,-39.938931,0.090597,-0.034381,-0.617896,189.393005,62.132168,-40.452702,41.648,252.927,-76.397,-10.4587,-31.3761,-25.5046,41.7652,-10.9571,-72.3416,-85.0787,112.213,98.613,147.43,169.841,-0.671,79.413,24.47,100553.86,-138.381
560.317,0.290283,-0.372559,-1.257324,-200.473282,-47.007633,7.251908,0.291133,-0.350732,-1.205027,-202.027161,-46.295719,6.738312,41.642,220.836,-80.574,-10.7339,-31.9266,-24.8624,41.8648,-11.2641,-72.7962,-84.4739,112.0804,98.796,179.917,155.2,3.907,76.746,24.46,100553.77,-138.371
560.437,-0.149414,0.181396,-1.118896,-167.92366,-16.122137,24.641222,-0.132719,0.212894,-1.060599,-169.477707,-15.410428,24.127714,41.639,199.861,-80.635,-21.8349,-30.7339,-16.1468,41.0129,-23.043,-71.3843,-75.6409,106.5281,107.89,202.948,140.936,5.389,73.435,24.46,100553.41,-138.339
560.557,-0.098633,0.421387,-0.375732,-185.557251,-0.992366,-67.862595,-0.073823,0.435463,-0.32304,-187.111618,-0.281065,-68.375931,41.633,176.392,-78.9,-28.5321,-29.2661,-2.3853,40.9423,-30.2908,-69.3843,-61.9099,97.7986,113.584,229.633,118.838,12.164,78.573,24.45,100553.14,-138.318
560.677,-0.611816,0.771973,1.039062,-200.106873,-91.938934,-2.992366,-0.574613,0.77014,1.08291,-201.66156,-91.228043,-3.505524,41.627,149.856,-87.583,-25.8716,-30.0917,15.9633,42.7747,-27.8377,-69.0353,-43.9667,86.4516,111.961,266.834,82.102,15.113,67.054,24.45,100553.21,-138.323
560.797,-0.110107,0.498291,0.983643,-500.274811,-76.198471,125.145035,-0.080685,0.483333,1.023058,-501.829987,-75.48819,124.632141,41.618,88.354,-94.627,4.2202,-33.3945,31.8349,46.3299,3.3895,-70.6718,-29.087,76.4986,87.254,339.14,19.977,-2.528,68.626,24.45,100552.64,-138.275
560.907,-1.738525,0.261475,1.406494,92.992363,58.061069,-75.694656,-1.715166,0.283474,1.446864,91.438156,58.772575,-76.208076,41.636,96.666,-85.412,15.8716,-32.844,29.7248,47.0553,15.6505,-70.1555,-31.3369,78.4138,77.424,329.656,29.113,11.467,64.327,24.45,100552.98,-138.307
561.017,-0.088867,-0.08374,0.548584,-209.618317,92.32061,-47.114502,-0.076652,-0.090099,0.586759,-211.172684,93.031914,-47.627834,41.633,71.796,-73.528,13.945,-31.1009,32.5688,47.1429,13.6022,-68.4734,-28.4074,75.3698,78.764,355.719,2.214,21.143,62.56,24.45,100552.98,-138.307
561.127,-0.492432,-0.138428,0.588623,136.473282,136.335876,-195.740463,-0.481723,-0.134226,0.627744,134.917938,137.045959,-196.253265,41.615,84.664,-56.546,14.3119,-30.7339,33.3027,47.5235,13.9786,-68.1017,-27.6715,74.8262,78.401,342.285,4.623,37.973,41.309,24.45,100553.22,-138.323
561.247,0.513916,1.324707,0.140869,-183.511444,76.671753,72.977097,0.565202,1.310559,0.194105,-185.067764,77.380608,72.464813,41.598,62.838,-46.777,-3.0275,-31.1009,34.6789,46.6804,-4.231,-68.57,-26.0316,73.4669,93.531,9.21,-0.726,42.2,64.248,24.45,100553.88,-138.381
561.357,-0.464355,0.202637,1.123291,-116.351143,-32.748093,134.687027,-0.443057,0.194603,1.160052,-117.906487,-32.038013,134.174225,41.615,49.06,-48.883,0.0917,-27.9817,37.6147,46.8812,-0.9727,-65.5989,-23.0231,69.5286,90.849,28.037,-0.547,35.66,87.49,24.44,100554.45,-138.429
561.467,-0.169922,0.17334,0.768555,136.137405,73.374046,-76.992363,-0.150062,0.164614,0.807325,134.581253,74.083107,-77.50473,41.601,62.816,-39.713,11.2844,-30.5505,35.6881,48.3147,10.7642,-67.8418,-25.2623,73.1885,80.984,8.933,9.433,41.408,78.88,24.44,100554.85,-138.46
561.577,-0.474365,0.317871,0.775635,-98.015266,37.053436,-77.740456,-0.45044,0.317677,0.817161,-99.569962,37.764328,-78.253616,41.627,51.25,-34.304,-3.1193,-28.2569,37.8899,47.369,-4.3478,-65.8681,-22.7112,69.8091,93.777,35.173,-7.467,43.621,71.928,24.44,100555.19,-138.492
561.687,-0.264648,-0.067627,0.687988,-297.664124,-111.832062,35.282444,-0.251743,-0.072009,0.725699,-299.219452,-111.121986,34.769638,41.615,17.857,-45.215,-1.0092,-23.1193,41.1009,47.1678,-2.1268,-61.1059,-19.299,64.1163,91.993,64.572,-33.306,31.687,84.645,24.44,100555.42,-138.508
561.807,-0.355469,0.34668,1.012451,82.061066,8.229008,-34.564884,-0.330294,0.338004,1.051247,80.504753,8.937864,-35.077168,41.598,27.323,-42.927,8.4404,-28.5321,38.1651,48.3932,7.7641,-65.9485,-22.6616,70.1643,83.286,50.296,-20.278,29.914,81.889,24.44,100555.82,-138.545
