t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m,imu_dt_us,mag_dt_us,bmp_dt_us,imu_mag_dt_us,imu_bmp_dt_us
10.737,-0.000244,0.003662,0.979004,2.213740,-0.137405,0.290076,0.015219,-0.014484,1.013154,0.653545,0.566578,-0.220116,41.527,2.348,2.386,33.3027,-11.3761,29.8165,46.1250,37.4686,-10.2243,35.7598,52.7938,15.263,16.711,-0.357,0.188,14.295,24.930,100666.31,-140.786,1965,3569,4874,1604,2909
10.857,-0.018311,-0.001709,0.970459,2.213740,-0.030534,0.335878,-0.003016,-0.019160,1.004730,0.653384,0.673246,-0.174227,41.524,2.356,2.421,33.3945,-11.1927,29.8165,46.1464,37.5785,-10.0119,35.7635,52.8338,14.919,16.379,-0.382,0.271,14.291,24.930,100666.14,-140.775,1968,3570,4881,1602,2913
10.977,0.012451,0.005859,0.953613,2.259542,0.000000,0.320611,0.027932,-0.012097,0.987988,0.700316,0.705199,-0.190103,41.545,2.377,2.423,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.296,-0.343,0.130,14.275,24.930,100666.58,-140.812,1963,3571,4878,1608,2915
11.097,-0.010742,0.003662,0.982178,2.213740,0.030534,0.320611,0.004726,-0.014255,1.016344,0.653707,0.734720,-0.189669,41.530,2.390,2.456,33.2110,-11.1927,29.8165,46.0138,37.3610,-10.0131,35.7579,52.6757,15.003,16.487,-0.343,0.176,14.276,24.930,100666.58,-140.812,1971,3573,4875,1602,2904
11.217,-0.002686,0.005371,0.969238,2.244275,-0.045802,0.335878,0.012808,-0.012494,1.003518,0.683434,0.657370,-0.173967,41.515,2.408,2.469,33.2110,-11.1009,29.7248,45.9322,37.3588,-9.9077,35.6473,52.5792,14.853,16.353,-0.318,0.150,14.270,24.930,100667.17,-140.860,1961,3565,4878,1604,2917
11.337,-0.001953,0.006104,0.958008,2.244275,-0.106870,0.427481,0.013541,-0.011539,0.992407,0.684241,0.597315,-0.082798,41.530,2.427,2.474,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.470,-0.300,0.115,14.283,24.930,100667.17,-140.860,1969,3576,4880,1607,2911
11.457,-0.007324,0.001709,0.973877,2.198473,-0.076336,0.305344,0.008074,-0.016126,1.008095,0.637956,0.627241,-0.204675,41.521,2.435,2.489,33.3027,-11.1009,29.7248,45.9985,37.4675,-9.9071,35.6501,52.6583,14.811,16.327,-0.311,0.125,14.274,24.930,100667.34,-140.875,1965,3569,4874,1604,2909
11.577,-0.001465,0.001221,0.967041,2.229008,0.045802,0.351145,0.013908,-0.016633,1.001297,0.668974,0.749987,-0.159134,41.530,2.446,2.512,33.2110,-11.1009,29.7248,45.9322,37.3588,-9.9077,35.6473,52.5792,14.853,16.375,-0.323,0.108,14.272,24.930,100667.50,-140.886,1968,3570,4881,1602,2913
11.697,-0.019287,0.001953,0.973877,2.167939,-0.061069,0.351145,-0.003883,-0.015542,1.008153,0.608067,0.643319,-0.159221,41.533,2.451,2.542,33.3945,-11.1009,29.6330,46.0059,37.5734,-9.9070,35.5419,52.6606,14.771,16.282,-0.328,0.202,14.264,24.930,100668.10,-140.939,1963,3571,4878,1608,2915
11.817,-0.006104,0.001465,0.972900,2.213740,0.045802,0.351145,0.009286,-0.016384,1.007120,0.654192,0.750595,-0.159395,41.539,2.461,2.569,33.2110,-11.1927,29.7248,45.9544,37.3582,-10.0136,35.6469,52.5985,15.005,16.517,-0.346,0.210,14.270,24.930,100667.44,-140.881,1971,3573,4875,1602,2904
11.937,-0.013428,0.002197,0.972168,2.305344,-0.061069,0.366412,0.001981,-0.015427,1.006437,0.745472,0.643319,-0.143954,41.533,2.481,2.591,33.2110,-11.1009,29.8165,45.9916,37.3616,-9.9072,35.7584,52.6564,14.851,16.389,-0.333,0.252,14.267,24.930,100667.27,-140.865,1961,3565,4878,1604,2917
12.057,-0.011475,0.001953,0.974365,2.198473,-0.061069,0.290076,0.003931,-0.015775,1.008600,0.638925,0.643725,-0.220464,41.539,2.489,2.610,33.3027,-11.1009,29.6330,45.9393,37.4647,-9.9076,35.5391,52.5813,14.813,16.341,-0.335,0.275,14.252,24.940,100667.03,-140.849,1969,3576,4880,1607,2911
12.177,0.000977,0.004150,0.960205,2.198473,-0.122137,0.366412,0.016420,-0.013624,0.994549,0.638763,0.582454,-0.144041,41.536,2.499,2.607,33.2110,-11.2844,29.8165,46.0362,37.3604,-10.1190,35.7574,52.6952,15.155,16.686,-0.344,0.206,14.269,24.940,100667.03,-140.849,1965,3569,4874,1604,2909
12.297,-0.012207,0.001221,0.975586,2.213740,-0.030534,0.335878,0.003180,-0.016513,1.009804,0.655646,0.676086,-0.175445,41.565,2.507,2.631,33.3945,-11.1009,29.8165,46.1243,37.5790,-9.9061,35.7639,52.8145,14.768,16.313,-0.345,0.243,14.257,24.940,100666.86,-140.833,1968,3570,4881,1602,2913
12.417,-0.010742,0.000977,0.973389,2.244275,0.000000,0.290076,0.004634,-0.016751,1.007620,0.684080,0.703983,-0.220116,41.527,2.518,2.656,33.3027,-11.1009,29.7248,45.9985,37.4675,-9.9071,35.6501,52.6583,14.811,16.358,-0.347,0.269,14.242,24.940,100666.97,-140.844,1963,3571,4878,1608,2915
12.537,-0.014404,0.000244,0.977539,2.244275,-0.030534,0.412214,0.000959,-0.017470,1.011738,0.684888,0.674462,-0.098413,41.542,2.529,2.681,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.504,-0.362,0.316,14.252,24.940,100667.12,-140.854,1971,3573,4875,1602,2904
12.657,-0.013184,0.000732,0.974609,2.213740,-0.106870,0.351145,0.002188,-0.016953,1.008837,0.653707,0.597315,-0.159134,41.530,2.536,2.695,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.506,-0.374,0.340,14.253,24.940,100667.56,-140.891,1961,3565,4878,1604,2917
12.777,-0.002930,0.003418,0.968750,2.213740,-0.030534,0.305344,0.012508,-0.014430,1.003017,0.654515,0.674665,-0.205370,41.545,2.546,2.706,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.325,-0.356,0.296,14.234,24.940,100667.39,-140.875,1969,3576,4880,1607,2911
12.897,-0.013672,-0.002441,0.975830,2.259542,-0.061069,0.381679,0.001612,-0.020140,1.010017,0.699993,0.643725,-0.128861,41.539,2.554,2.726,33.2110,-11.1009,29.8165,45.9916,37.3616,-9.9072,35.7584,52.6564,14.851,16.418,-0.380,0.330,14.233,24.940,100667.73,-140.907,1965,3569,4874,1604,2909
13.017,-0.003174,0.005371,0.972168,2.152672,0.015267,0.412214,0.012325,-0.012543,1.006419,0.592962,0.719858,-0.098239,41.536,2.558,2.742,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.517,-0.367,0.297,14.240,24.940,100667.73,-140.907,1968,3570,4881,1602,2913
13.137,-0.010742,0.005127,0.973145,2.198473,-0.030534,0.335878,0.004751,-0.012594,1.007419,0.638601,0.673854,-0.174488,41.533,2.568,2.761,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.474,-0.349,0.314,14.237,24.940,100667.56,-140.891,1963,3571,4878,1608,2915
13.267,-0.014648,0.003174,0.984619,2.259542,0.061069,0.259542,0.000810,-0.014685,1.018774,0.699670,0.765457,-0.250824,41.533,2.589,2.803,33.3027,-11.2844,29.8165,46.1024,37.4692,-10.1184,35.7602,52.7742,15.112,16.671,-0.351,0.374,14.238,24.940,100667.56,-140.891,1975,3578,4875,1603,2900
13.387,-0.007080,0.005615,0.971924,2.259542,-0.045802,0.305344,0.008425,-0.012183,1.006198,0.699993,0.658992,-0.205196,41.539,2.606,2.815,33.3945,-11.1009,29.8165,46.1243,37.5790,-9.9061,35.7639,52.8145,14.768,16.353,-0.316,0.353,14.221,24.940,100667.23,-140.865,1963,3565,4873,1602,2910
13.507,-0.002930,-0.001465,0.962891,2.229008,-0.015267,0.351145,0.012360,-0.019188,0.997171,0.669944,0.690135,-0.159656,41.548,2.611,2.825,33.3027,-11.2844,29.8165,46.1024,37.4692,-10.1184,35.7602,52.7742,15.112,16.683,-0.360,0.316,14.236,24.940,100666.89,-140.833,1978,3582,4888,1604,2910
13.627,-0.010742,0.010498,0.968262,2.229008,0.061069,0.351145,0.004894,-0.007116,1.002639,0.669944,0.766471,-0.159656,41.548,2.629,2.853,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.550,-0.305,0.341,14.237,24.940,100667.06,-140.849,1967,3569,4874,1602,2907
13.747,0.008789,0.003174,0.959473,2.213740,0.015267,0.366412,0.024204,-0.014806,0.993778,0.654030,0.719858,-0.144041,41.536,2.636,2.853,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.413,-0.305,0.222,14.233,24.940,100666.89,-140.833,1974,3577,4885,1603,2911
13.867,-0.004639,0.004883,0.961426,2.183206,-0.091603,0.213740,0.010827,-0.012758,0.995791,0.623819,0.613394,-0.296886,41.542,2.642,2.856,33.2110,-11.1009,29.8165,45.9916,37.3616,-9.9072,35.7584,52.6564,14.851,16.462,-0.299,0.199,14.216,24.940,100666.73,-140.823,1965,3569,4874,1604,2909
13.987,-0.003174,0.006836,0.970215,2.167939,0.061069,0.351145,0.012363,-0.011036,1.004501,0.608875,0.766471,-0.159656,41.548,2.648,2.875,33.2110,-11.2844,29.8165,46.0362,37.3604,-10.1190,35.7574,52.6952,15.155,16.748,-0.301,0.192,14.237,24.940,100666.56,-140.807,1977,3579,4886,1602,2909
14.107,-0.006104,-0.000488,0.963135,2.213740,-0.015267,0.351145,0.009214,-0.018126,0.997437,0.654353,0.689730,-0.159482,41.542,2.652,2.888,33.3027,-11.0092,29.7248,45.9765,37.4681,-9.8012,35.6506,52.6392,14.659,16.273,-0.318,0.189,14.224,24.940,100666.39,-140.796,1963,3565,4872,1602,2909
14.227,-0.017334,0.001221,0.984131,2.259542,-0.030534,0.366412,-0.001932,-0.016552,1.018285,0.700478,0.674868,-0.144389,41.548,2.662,2.911,33.2110,-11.2844,29.8165,46.0362,37.3604,-10.1190,35.7574,52.6952,15.155,16.751,-0.343,0.270,14.245,24.940,100666.73,-140.823,1975,3580,4886,1605,2911
14.347,-0.001465,0.000732,0.967285,2.122137,-0.106870,0.366412,0.013895,-0.017127,1.001534,0.562912,0.598329,-0.144301,41.545,2.656,2.908,33.3027,-11.2844,29.7248,46.0432,37.4664,-10.1189,35.6492,52.6971,15.114,16.699,-0.381,0.221,14.260,24.940,100666.56,-140.807,1967,3569,4874,1602,2907
14.467,-0.010742,-0.001953,0.979248,2.183206,0.030534,0.381679,0.004562,-0.019809,1.013391,0.624465,0.736343,-0.129296,41.554,2.654,2.931,33.3945,-11.1927,29.8165,46.1464,37.5785,-10.0119,35.7635,52.8338,14.919,16.508,-0.410,0.256,14.261,24.940,100666.80,-140.828,1974,3577,4885,1603,2911
14.587,-0.011475,-0.001221,0.978271,2.229008,-0.106870,0.320611,0.003849,-0.019034,1.012435,0.668651,0.596910,-0.189495,41.524,2.658,2.938,33.2110,-11.1009,29.8165,45.9916,37.3616,-9.9072,35.7584,52.6564,14.851,16.455,-0.419,0.273,14.248,24.940,100666.30,-140.786,1965,3569,4874,1604,2909
14.707,-0.001953,0.004883,0.961914,2.198473,-0.061069,0.335878,0.013514,-0.012845,0.996261,0.639733,0.644740,-0.175097,41.554,2.665,2.940,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.557,-0.397,0.228,14.244,24.940,100665.80,-140.743,1977,3579,4886,1602,2909
14.827,-0.006348,0.001465,0.966064,2.213740,-0.030534,0.305344,0.009030,-0.016229,1.000356,0.653869,0.673854,-0.205023,41.533,2.670,2.950,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.515,-0.398,0.224,14.236,24.940,100665.62,-140.728,1963,3565,4872,1602,2909
14.947,0.003662,0.005127,0.963867,2.259542,-0.076336,0.381679,0.019140,-0.012802,0.998170,0.700155,0.628661,-0.128948,41.542,2.684,2.943,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.433,-0.364,0.143,14.231,24.940,100665.30,-140.701,1975,3580,4886,1605,2911
15.067,-0.004395,0.000488,0.963379,2.213740,-0.122137,0.396947,0.010951,-0.017203,0.997680,0.654353,0.582859,-0.113680,41.542,2.688,2.940,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.575,-0.382,0.126,14.241,24.950,100665.39,-140.712,1967,3569,4874,1602,2907
15.187,-0.017578,-0.001953,0.974854,2.198473,-0.061069,0.320611,-0.002282,-0.019520,1.009073,0.639409,0.644334,-0.190190,41.548,2.687,2.959,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.573,-0.413,0.208,14.240,24.950,100665.22,-140.696,1974,3577,4885,1603,2911
15.307,-0.002197,-0.000244,0.974609,2.213740,-0.076336,0.412214,0.013148,-0.018241,1.008776,0.655000,0.629472,-0.098761,41.554,2.690,2.959,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.433,-0.418,0.172,14.237,24.950,100665.22,-140.696,1965,3569,4874,1604,2909
15.427,-0.018555,-0.001465,0.970215,2.320611,-0.137405,0.335878,-0.003253,-0.018903,1.004492,0.761547,0.567998,-0.174923,41.548,2.704,2.971,33.2110,-11.1009,29.7248,45.9322,37.3588,-9.9077,35.6473,52.5792,14.853,16.483,-0.418,0.244,14.229,24.950,100664.55,-140.638,1977,3579,4886,1602,2909
15.547,-0.000244,0.001465,0.969482,2.290076,-0.076336,0.366412,0.015140,-0.016476,1.003710,0.730528,0.628458,-0.144128,41.539,2.717,2.968,33.2110,-11.1927,29.7248,45.9544,37.3582,-10.0136,35.6469,52.5985,15.005,16.637,-0.413,0.192,14.233,24.950,100664.82,-140.664,1963,3565,4872,1602,2909
15.667,-0.004639,0.003662,0.975830,2.213740,0.030534,0.320611,0.010819,-0.014291,1.010034,0.654515,0.735734,-0.190103,41.545,2.723,2.983,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.595,-0.400,0.188,14.230,24.950,100664.05,-140.595,1975,3580,4886,1605,2911
15.787,-0.005615,0.007568,0.965332,2.213740,0.030534,0.351145,0.009933,-0.010128,0.999687,0.653545,0.734517,-0.159047,41.527,2.734,2.998,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.600,-0.363,0.190,14.232,24.950,100664.32,-140.622,1967,3569,4874,1602,2907
15.907,0.001465,0.005615,0.961670,2.152672,-0.137405,0.351145,0.016952,-0.012204,0.996011,0.593770,0.568201,-0.159743,41.551,2.735,2.985,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.560,-0.351,0.123,14.233,24.950,100664.16,-140.606,1974,3577,4885,1603,2911
16.027,-0.008545,0.002441,0.968506,2.244275,0.000000,0.396947,0.006864,-0.015243,1.002792,0.686181,0.706621,-0.114377,41.565,2.744,3.001,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.611,-0.353,0.152,14.244,24.950,100663.98,-140.590,1965,3569,4874,1604,2909
16.147,0.001465,0.001953,0.959717,2.167939,-0.030534,0.335878,0.016846,-0.015825,0.994042,0.609360,0.675477,-0.175184,41.556,2.742,3.001,33.3027,-11.2844,29.8165,46.1024,37.4692,-10.1184,35.7602,52.7742,15.112,16.751,-0.377,0.106,14.256,24.950,100664.25,-140.617,1977,3579,4886,1602,2909
16.267,-0.004883,0.005127,0.962891,2.183206,-0.045802,0.381679,0.010593,-0.012539,0.997244,0.624627,0.660210,-0.129383,41.556,2.746,3.006,33.2110,-11.1927,29.8165,46.0138,37.3610,-10.0131,35.7579,52.6757,15.003,16.656,-0.366,0.105,14.264,24.950,100663.92,-140.585,1963,3565,4872,1602,2909
16.387,0.010986,0.003174,0.956543,2.198473,0.030534,0.381679,0.026397,-0.014805,0.990869,0.639409,0.735937,-0.129122,41.548,2.750,3.002,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.473,-0.359,0.000,14.261,24.950,100664.34,-140.622,1975,3580,4886,1605,2911
16.507,-0.010254,0.004639,0.968506,2.213740,-0.045802,0.320611,0.005217,-0.012996,1.002821,0.655970,0.661225,-0.190887,41.571,2.757,3.014,33.2110,-11.1927,29.8165,46.0138,37.3610,-10.0131,35.7579,52.6757,15.003,16.663,-0.351,0.050,14.264,24.950,100663.68,-140.564,1967,3569,4874,1602,2907
16.627,-0.008057,0.008057,0.971680,2.213740,0.076336,0.503817,0.007517,-0.009708,1.005985,0.654192,0.781130,-0.006723,41.539,2.768,3.037,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.433,-0.307,0.089,14.275,24.950,100663.52,-140.553,1974,3577,4885,1603,2911
16.747,-0.003662,0.003418,0.956543,2.183206,-0.030534,0.366412,0.011754,-0.014146,0.990939,0.623819,0.674462,-0.144215,41.542,2.769,3.042,33.3945,-11.1009,29.7248,46.0650,37.5762,-9.9065,35.6529,52.7375,14.769,16.434,-0.305,0.081,14.270,24.960,100663.78,-140.574,1965,3569,4874,1604,2909
16.867,-0.005615,0.004395,0.974854,2.198473,0.045802,0.320611,0.009861,-0.013509,1.009079,0.640541,0.752625,-0.190800,41.568,2.774,3.059,33.3945,-11.0092,29.9083,46.1617,37.5824,-9.7997,35.8754,52.8727,14.615,16.298,-0.287,0.095,14.250,24.960,100664.28,-140.617,1977,3579,4886,1602,2909
16.987,0.000488,0.006348,0.974365,2.213740,0.045802,0.396947,0.016019,-0.011718,1.008586,0.655161,0.751813,-0.114115,41.556,2.782,3.068,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.624,-0.279,0.071,14.264,24.960,100664.45,-140.632,1963,3565,4872,1602,2909
17.107,-0.014893,-0.001953,0.970703,2.152672,0.000000,0.335878,0.000396,-0.019506,1.004954,0.594416,0.706417,-0.175358,41.562,2.774,3.089,33.3027,-11.1009,29.9083,46.1173,37.4731,-9.9062,35.8722,52.8127,14.808,16.477,-0.324,0.148,14.260,24.960,100664.88,-140.664,1975,3580,4886,1605,2911
17.227,-0.008057,0.005615,0.977783,2.290076,-0.045802,0.396947,0.007459,-0.012282,1.012002,0.731982,0.660819,-0.114377,41.565,2.791,3.096,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.581,-0.300,0.164,14.268,24.960,100665.20,-140.696,1967,3569,4874,1602,2907
17.347,-0.008789,0.007568,0.978516,2.213740,0.015267,0.305344,0.006783,-0.010323,1.012749,0.655323,0.721482,-0.205806,41.559,2.800,3.112,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.632,-0.278,0.191,14.268,24.960,100664.88,-140.664,1974,3577,4885,1603,2911
17.467,-0.011230,0.003174,0.967041,2.183206,-0.152672,0.442748,0.004197,-0.014402,1.001362,0.624304,0.552934,-0.068140,41.551,2.801,3.110,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.630,-0.292,0.211,14.286,24.960,100664.70,-140.654,1965,3569,4874,1604,2909
17.587,-0.009766,0.001953,0.972900,2.122137,-0.061069,0.396947,0.005638,-0.015791,1.007142,0.563720,0.645146,-0.114202,41.559,2.794,3.117,33.2110,-11.1927,29.7248,45.9544,37.3582,-10.0136,35.6469,52.5985,15.005,16.666,-0.321,0.231,14.298,24.960,100665.27,-140.701,1977,3579,4886,1602,2909
17.707,0.006104,0.005127,0.954590,2.183206,-0.061069,0.366412,0.021565,-0.012671,0.988977,0.625597,0.646161,-0.145173,41.574,2.797,3.106,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.488,-0.305,0.133,14.291,24.960,100665.44,-140.712,1963,3565,4872,1602,2909
17.827,-0.018066,0.006836,0.984131,2.305344,-0.076336,0.335878,-0.002506,-0.010914,1.018342,0.745795,0.628458,-0.174662,41.539,2.816,3.120,33.3027,-11.2844,29.8165,46.1024,37.4692,-10.1184,35.7602,52.7742,15.112,16.785,-0.283,0.217,14.303,24.960,100665.27,-140.701,1975,3580,4886,1605,2911
17.947,0.004639,0.005615,0.963379,2.183206,-0.030534,0.351145,0.020130,-0.012331,0.997687,0.623819,0.674462,-0.159482,41.542,2.819,3.114,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.647,-0.280,0.139,14.306,24.960,100665.87,-140.749,1967,3569,4874,1602,2907
18.067,0.003418,0.002686,0.968262,2.213740,0.000000,0.305344,0.018835,-0.015332,1.002497,0.655646,0.706621,-0.205980,41.565,2.822,3.113,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.603,-0.292,0.083,14.303,24.960,100665.61,-140.728,1974,3577,4885,1603,2911
18.187,-0.006836,0.007568,0.967285,2.198473,-0.091603,0.427481,0.008716,-0.010136,1.001626,0.640379,0.615018,-0.083842,41.565,2.829,3.113,33.3027,-11.2844,29.7248,46.0432,37.4664,-10.1189,35.6492,52.6971,15.114,16.794,-0.280,0.095,14.327,24.960,100665.44,-140.712,1965,3569,4874,1604,2909
18.307,0.000000,-0.001709,0.958984,2.244275,0.030534,0.396947,0.015276,-0.019431,0.993289,0.685534,0.736343,-0.114028,41.554,2.831,3.120,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.655,-0.320,0.071,14.336,24.960,100665.44,-140.712,1977,3579,4886,1602,2909
18.427,-0.008301,0.001221,0.960205,2.259542,-0.061069,0.335878,0.007059,-0.016291,0.994564,0.701610,0.645755,-0.175533,41.568,2.838,3.125,33.3027,-11.1009,29.6330,45.9393,37.4647,-9.9076,35.5391,52.5813,14.813,16.512,-0.320,0.094,14.326,24.960,100665.37,-140.706,1963,3565,4872,1602,2909
18.547,-0.013428,0.004150,0.970703,2.213740,-0.061069,0.305344,0.002033,-0.013442,1.005006,0.655808,0.645755,-0.206067,41.568,2.843,3.137,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.662,-0.314,0.151,14.322,24.960,100665.20,-140.696,1975,3580,4886,1605,2911
18.667,0.007080,0.005127,0.968018,2.305344,0.061069,0.351145,0.022566,-0.012989,1.002262,0.746441,0.766674,-0.159743,41.551,2.859,3.138,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.533,-0.286,0.073,14.313,24.960,100665.20,-140.696,1967,3569,4874,1602,2907
18.787,-0.016113,-0.000488,0.967529,2.305344,-0.091603,0.335878,-0.000789,-0.017938,1.001832,0.746280,0.613800,-0.174923,41.548,2.869,3.149,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.680,-0.307,0.148,14.316,24.960,100665.20,-140.696,1974,3577,4885,1603,2911
18.907,-0.006348,0.002930,0.963623,2.167939,-0.137405,0.351145,0.009067,-0.014711,0.997954,0.611139,0.570842,-0.160876,41.589,2.867,3.142,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.677,-0.318,0.142,14.318,24.970,100665.30,-140.701,1965,3569,4874,1604,2909
19.027,0.011963,-0.000732,0.961670,2.274809,0.015267,0.335878,0.027272,-0.018851,0.995900,0.717039,0.722294,-0.175620,41.571,2.872,3.133,33.3027,-11.1927,29.7248,46.0208,37.4669,-10.0130,35.6497,52.6776,14.963,16.683,-0.343,0.028,14.318,24.970,100664.64,-140.648,1977,3579,4886,1602,2909
19.147,-0.012695,-0.000488,0.968018,2.290076,0.000000,0.351145,0.002630,-0.018045,1.002300,0.730851,0.705199,-0.159569,41.545,2.880,3.150,33.3027,-11.1009,29.7248,45.9985,37.4675,-9.9071,35.6501,52.6583,14.811,16.544,-0.348,0.094,14.310,24.970,100664.73,-140.654,1963,3565,4872,1602,2909
19.267,-0.002197,0.003418,0.971191,2.229008,-0.015267,0.320611,0.013245,-0.014504,1.005429,0.669621,0.689730,-0.190016,41.542,2.885,3.153,33.3027,-11.1009,29.8165,46.0579,37.4703,-9.9066,35.7612,52.7354,14.809,16.550,-0.335,0.077,14.297,24.970,100664.23,-140.611,1975,3580,4886,1605,2911
19.387,-0.003906,-0.000244,0.968994,2.244275,-0.076336,0.412214,0.011429,-0.018071,1.003227,0.685211,0.629067,-0.098587,41.548,2.887,3.151,33.3945,-11.2844,29.8165,46.1688,37.5779,-10.1178,35.7630,52.8532,15.069,16.792,-0.363,0.072,14.315,24.970,100663.73,-140.569,1967,3569,4874,1602,2907
19.507,-0.018311,0.006348,0.981445,2.152672,0.015267,0.396947,-0.002768,-0.011338,1.015681,0.594093,0.721278,-0.114115,41.556,2.886,3.176,33.3027,-11.1927,29.8165,46.0801,37.4697,-10.0125,35.7607,52.7547,14.961,16.688,-0.342,0.173,14.320,24.970,100663.99,-140.590,1974,3576,4885,1602,2911
19.627,0.000244,0.007324,0.964844,2.183206,-0.091603,0.335878,0.015786,-0.010528,0.999174,0.624789,0.614611,-0.175271,41.559,2.890,3.167,33.3027,-11.2844,29.7248,46.0432,37.4664,-10.1189,35.6492,52.6971,15.114,16.831,-0.325,0.124,14.328,24.970,100663.50,-140.553,1965,3569,4874,1604,2909
19.747,-0.016357,0.005859,0.974609,2.274809,-0.030534,0.366412,-0.000841,-0.011734,1.008902,0.715907,0.675071,-0.144476,41.551,2.903,3.184,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.653,-0.296,0.200,14.328,24.970,100663.00,-140.511,1977,3579,4886,1602,2909
19.867,-0.010010,0.001465,0.971191,2.259542,-0.061069,0.381679,0.005377,-0.016236,1.005447,0.699993,0.643725,-0.128861,41.539,2.909,3.190,33.3027,-11.1009,29.6330,45.9393,37.4647,-9.9076,35.5391,52.5813,14.813,16.555,-0.298,0.219,14.323,24.980,100662.92,-140.500,1963,3565,4872,1602,2909
19.987,-0.004395,0.000000,0.974121,2.290076,0.045802,0.351145,0.010956,-0.017924,1.008306,0.731982,0.752422,-0.160178,41.565,2.916,3.202,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.660,-0.313,0.212,14.322,24.980,100661.92,-140.416,1975,3580,4886,1605,2911
20.107,-0.008545,-0.001709,0.961670,2.198473,-0.137405,0.335878,0.006735,-0.019247,0.995986,0.640703,0.569622,-0.175620,41.571,2.911,3.197,33.3945,-11.1927,29.7248,46.0872,37.5757,-10.0124,35.6524,52.7568,14.920,16.656,-0.347,0.213,14.317,24.980,100662.36,-140.453,1967,3569,4874,1602,2907
